ORF_ID	ORF	HMM_Name	Score	Significance_evalue	NAME	Alternative_name	Database	Description
0000155170	megahit_54382_20-1099	PF13091.1	122.9	4.2e-36	PLDc_2	-	PFAM	PLD-like domain
0000155347	megahit_54448_4732-6096	K12340_892	169.4	5.8e-50	tolC	-	KEGG	outer membrane protein
0000155348	megahit_54448_6139-9336	PF00873.14	987.7	3e-297	ACR_tran	-	PFAM	AcrB/AcrD/AcrF family
0000155431	megahit_54500_17743-18171	TIGR01593	94.2	2.9e-27	holin_tox_secr	-	TIGR	toxin secretion/phage lysis holin
0000155431	megahit_54500_17743-18171	PF05105.7	98.8	9.8e-29	Phage_holin_4	-	PFAM	Holin family
0000155454	megahit_54544_1-570	PF00246.19	42.8	3.1e-11	Peptidase_M14	-	PFAM	Zinc carboxypeptidase
0000155471	megahit_54547_17689-18282	PF00882.13	75.4	2.5e-21	Zn_dep_PLPC	-	PFAM	Zinc dependent phospholipase C
0000155533	megahit_54581_2698-4248	PF13091.1	111.1	1.8e-32	PLDc_2	-	PFAM	PLD-like domain
0000155737	megahit_54690_512-1786	PF05193.16	153.8	2.5e-45	Peptidase_M16_C	-	PFAM	Peptidase M16 inactive domain
0000155737	megahit_54690_512-1786	K06972_355	62.5	9.4e-18	PITRM1, PreP, CYM1	-	KEGG	presequence protease [EC:3.4.24.-]
0000155737	megahit_54690_512-1786	PF00675.15	149.3	4.3e-44	Peptidase_M16	-	PFAM	Insulinase (Peptidase family M16)
0000155766	megahit_54691_31862-32263	PF07883.6	40.8	7.2e-11	Cupin_2	-	PFAM	Cupin domain
0000156129	megahit_54799_228754-229359	PF01473.15	56	1.3e-15	CW_binding_1	-	PFAM	Putative cell wall binding repeat
0000156214	megahit_54821_43184-43639	PF07883.6	53	1.1e-14	Cupin_2	-	PFAM	Cupin domain
0000156288	megahit_54890_5852-6712	PF03372.18	68.8	4.3e-19	Exo_endo_phos	-	PFAM	Endonuclease/Exonuclease/phosphatase family
0000156289	megahit_54890_6718-7503	PF03372.18	76.4	2e-21	Exo_endo_phos	-	PFAM	Endonuclease/Exonuclease/phosphatase family
0000156290	megahit_54890_7512-8564	PF03372.18	59.7	2.5e-16	Exo_endo_phos	-	PFAM	Endonuclease/Exonuclease/phosphatase family
0000156324	megahit_54908_3-956	K11060_3	53	1.1e-14	entB	-	KEGG	probable enterotoxin B
0000156383	megahit_54953_29849-32770	PF08367.6	216.1	2.2e-64	M16C_assoc	-	PFAM	Peptidase M16C associated
0000156383	megahit_54953_29849-32770	K06972_355	991.2	2.6e-298	PITRM1, PreP, CYM1	-	KEGG	presequence protease [EC:3.4.24.-]
0000156383	megahit_54953_29849-32770	PF05193.16	78.4	3.5e-22	Peptidase_M16_C	-	PFAM	Peptidase M16 inactive domain
0000156431	megahit_54953_86979-90794	PF00873.14	731.8	6e-220	ACR_tran	-	PFAM	AcrB/AcrD/AcrF family
0000156433	megahit_54953_91768-92520	PF03372.18	90.8	8.6e-26	Exo_endo_phos	-	PFAM	Endonuclease/Exonuclease/phosphatase family
0000156483	megahit_54953_147451-148437	K10815_8	61	3.5e-17	hcnB	-	KEGG	hydrogen cyanide synthase HcnB [EC:1.4.99.5]
0000156484	megahit_54953_148451-149884	K10816_8	50.3	7.2e-14	hcnC	-	KEGG	hydrogen cyanide synthase HcnC [EC:1.4.99.5]
0000156550	megahit_54961_23260-26316	PF00873.14	642.6	5.4e-193	ACR_tran	-	PFAM	AcrB/AcrD/AcrF family
0000156562	megahit_54963_5578-5904	PF07883.6	58.5	2.3e-16	Cupin_2	-	PFAM	Cupin domain
0000156616	megahit_54980_3716-4333	PF00717.18	55.1	2.8e-15	Peptidase_S24	-	PFAM	Peptidase S24-like
0000156643	megahit_54980_33315-33959	PF00881.19	57.4	1e-15	Nitroreductase	-	PFAM	Nitroreductase family
0000156685	megahit_55020_2466-4055	K11063_6	53.3	3.2e-15	tcdAB	-	KEGG	toxin A\/B
0000156714	megahit_55043_406-2649	K11060_3	60.8	4.9e-17	entB	-	KEGG	probable enterotoxin B
0000156719	megahit_55043_6609-7376	K11063_6	40.4	2.5e-11	tcdAB	-	KEGG	toxin A\/B
0000156719	megahit_55043_6609-7376	PF01473.15	104.1	7.3e-31	CW_binding_1	-	PFAM	Putative cell wall binding repeat
0000156823	megahit_55106_17012-17884	PF03372.18	51	1.1e-13	Exo_endo_phos	-	PFAM	Endonuclease/Exonuclease/phosphatase family
0000156876	megahit_55129_3-1928	PF00873.14	724.5	9.8e-218	ACR_tran	-	PFAM	AcrB/AcrD/AcrF family
0000157047	megahit_55219_22070-22477	TIGR01593	91.4	2.2e-26	holin_tox_secr	-	TIGR	toxin secretion/phage lysis holin
0000157047	megahit_55219_22070-22477	PF05105.7	116	4.5e-34	Phage_holin_4	-	PFAM	Holin family
0000157048	megahit_55219_22480-23268	K11062_2	91.7	2e-26	entD	-	KEGG	probable enterotoxin D
0000157079	megahit_55227_4729-5730	K11060_3	46.6	1e-12	entB	-	KEGG	probable enterotoxin B
0000157085	megahit_55229_1198-1845	PF03372.18	77.7	8.4e-22	Exo_endo_phos	-	PFAM	Endonuclease/Exonuclease/phosphatase family
0000157259	megahit_55288_22178-22903	PF00717.18	56.7	8.9e-16	Peptidase_S24	-	PFAM	Peptidase S24-like
0000157387	megahit_55310_45757-46800	PF06414.7	113.5	4.4e-33	Zeta_toxin	-	PFAM	Zeta toxin
0000157570	megahit_55368_39744-41804	PF01473.15	43.9	8.6e-12	CW_binding_1	-	PFAM	Putative cell wall binding repeat
0000157571	megahit_55368_42491-44623	K11063_6	105.8	4.6e-31	tcdAB	-	KEGG	toxin A\/B
0000157574	megahit_55368_45665-48286	K11063_6	111.2	1.1e-32	tcdAB	-	KEGG	toxin A\/B
0000157574	megahit_55368_45665-48286	PF01473.15	49.8	1.2e-13	CW_binding_1	-	PFAM	Putative cell wall binding repeat
0000157575	megahit_55368_48489-50861	PF01473.15	126.2	6.8e-38	CW_binding_1	-	PFAM	Putative cell wall binding repeat
0000157575	megahit_55368_48489-50861	K11063_6	102.5	4.8e-30	tcdAB	-	KEGG	toxin A\/B
0000157577	megahit_55368_51666-54749	K11063_6	157.3	1.4e-46	tcdAB	-	KEGG	toxin A\/B
0000157578	megahit_55368_54956-58147	K11063_6	156.3	3e-46	tcdAB	-	KEGG	toxin A\/B
0000157578	megahit_55368_54956-58147	PF01473.15	62.6	1.1e-17	CW_binding_1	-	PFAM	Putative cell wall binding repeat
0000157579	megahit_55368_58288-61869	K11063_6	142	5.9e-42	tcdAB	-	KEGG	toxin A\/B
0000157581	megahit_55368_62109-63965	PF01473.15	107.9	4.4e-32	CW_binding_1	-	PFAM	Putative cell wall binding repeat
0000157581	megahit_55368_62109-63965	K11063_6	71.8	8.4e-21	tcdAB	-	KEGG	toxin A\/B
0000157582	megahit_55368_64175-67348	K11063_6	150.6	1.5e-44	tcdAB	-	KEGG	toxin A\/B
0000157583	megahit_55368_68091-72368	K11063_6	221	9e-66	tcdAB	-	KEGG	toxin A\/B
0000157585	megahit_55368_72577-73836	PF01473.15	51	4.9e-14	CW_binding_1	-	PFAM	Putative cell wall binding repeat
0000157585	megahit_55368_72577-73836	K11063_6	42.7	4.9e-12	tcdAB	-	KEGG	toxin A\/B
0000157587	megahit_55368_74317-77319	PF01473.15	40.7	9.4e-11	CW_binding_1	-	PFAM	Putative cell wall binding repeat
0000157587	megahit_55368_74317-77319	K11063_6	109.2	4.5e-32	tcdAB	-	KEGG	toxin A\/B
0000157676	megahit_55417_2999-3277	PF05015.8	103.9	2.4e-30	Plasmid_killer	-	PFAM	Plasmid maintenance system killer protein
0000157763	megahit_55476_7167-7691	PF00881.19	76.4	1.4e-21	Nitroreductase	-	PFAM	Nitroreductase family
0000157903	megahit_55504_94510-94938	PF13091.1	62.2	2.5e-17	PLDc_2	-	PFAM	PLD-like domain
0000157935	megahit_55505_2721-4898	PF00873.14	45.9	9.5e-13	ACR_tran	-	PFAM	AcrB/AcrD/AcrF family
0000157968	megahit_55515_2257-4779	PF13954.1	120.6	2.6e-35	PapC_N	-	PFAM	PapC N-terminal domain
0000157968	megahit_55515_2257-4779	PF13953.1	72.3	1.2e-20	PapC_C	-	PFAM	PapC C-terminal domain
0000158025	megahit_55551_1-3390	PF15643.1	80.7	4e-23	Tox-PL-2	-	PFAM	Papain fold toxin 2
0000158104	megahit_55592_24559-25824	K10815_8	66.4	8.2e-19	hcnB	-	KEGG	hydrogen cyanide synthase HcnB [EC:1.4.99.5]
0000158105	megahit_55592_25838-27274	K10816_8	64.9	2.6e-18	hcnC	-	KEGG	hydrogen cyanide synthase HcnC [EC:1.4.99.5]
0000158116	megahit_55592_42468-43223	PF03372.18	81.5	5.9e-23	Exo_endo_phos	-	PFAM	Endonuclease/Exonuclease/phosphatase family
0000158171	megahit_55597_10366-10551	PF07927.7	44.5	6.8e-12	YcfA	-	PFAM	YcfA-like protein
0000158176	megahit_55597_13784-14116	PF05016.9	48.4	6.1e-13	Plasmid_stabil	-	PFAM	Plasmid stabilisation system protein
0000158313	megahit_55635_50007-51062	K11060_3	43.6	7.9e-12	entB	-	KEGG	probable enterotoxin B
0000158341	megahit_55635_79050-79607	PF00717.18	49.4	1.7e-13	Peptidase_S24	-	PFAM	Peptidase S24-like
0000158380	megahit_55635_113110-113730	PF00717.18	57.8	4e-16	Peptidase_S24	-	PFAM	Peptidase S24-like
0000158465	megahit_55658_3-572	PF00881.19	99.6	1e-28	Nitroreductase	-	PFAM	Nitroreductase family
0000158467	megahit_55658_2396-3235	PF01636.18	49.8	2.4e-13	APH	-	PFAM	Phosphotransferase enzyme family
0000158474	megahit_55658_8002-8967	PF01636.18	56.1	2.7e-15	APH	-	PFAM	Phosphotransferase enzyme family
0000158532	megahit_55665_54865-56304	PF13091.1	114.6	1.5e-33	PLDc_2	-	PFAM	PLD-like domain
0000158577	megahit_55676_30661-31038	PF01325.14	40.2	1.5e-10	Fe_dep_repress	-	PFAM	Iron dependent repressor, N-terminal DNA binding domain
0000158577	megahit_55676_30661-31038	PF02742.10	54.8	3.7e-15	Fe_dep_repr_C	-	PFAM	Iron dependent repressor, metal binding and dimerisation domain
0000158654	megahit_55681_40178-40933	PF03372.18	94.3	7e-27	Exo_endo_phos	-	PFAM	Endonuclease/Exonuclease/phosphatase family
0000158753	megahit_55695_2764-4383	PF01636.18	46.4	2.6e-12	APH	-	PFAM	Phosphotransferase enzyme family
0000158777	megahit_55716_1148-1798	K11068_1278_95_625	219.5	1.8e-65	hlyIII	-	KEGG	hemolysin III
0000158825	megahit_55720_56250-56768	PF00881.19	97.7	4e-28	Nitroreductase	-	PFAM	Nitroreductase family
0000158845	megahit_55720_81272-82723	K12340_892	159	8.6e-47	tolC	-	KEGG	outer membrane protein
0000158878	megahit_55720_123541-124311	PF02265.11	189.1	6.9e-56	S1-P1_nuclease	-	PFAM	S1/P1 Nuclease
0000158882	megahit_55720_127226-127828	PF00881.19	57.5	9.3e-16	Nitroreductase	-	PFAM	Nitroreductase family
0000159204	megahit_55770_146304-150803	PF01473.15	181.1	2.6e-55	CW_binding_1	-	PFAM	Putative cell wall binding repeat
0000159204	megahit_55770_146304-150803	K11063_6	83.4	2.7e-24	tcdAB	-	KEGG	toxin A\/B
0000159311	megahit_55777_309-1616	K11063_6	75.1	8.6e-22	tcdAB	-	KEGG	toxin A\/B
0000159311	megahit_55777_309-1616	PF01473.15	99.9	1.5e-29	CW_binding_1	-	PFAM	Putative cell wall binding repeat
0000159321	megahit_55790_3-2567	K12679_6	91.3	1.9e-26	icsA, virG	-	KEGG	outer membrane protein IcsA
0000159326	megahit_55793_4075-5508	K12340_892	139	9.7e-41	tolC	-	KEGG	outer membrane protein
0000159486	megahit_55897_4685-5017	PF07883.6	58.5	2.1e-16	Cupin_2	-	PFAM	Cupin domain
0000159505	megahit_55907_895-1791	PF03372.18	55.6	4.8e-15	Exo_endo_phos	-	PFAM	Endonuclease/Exonuclease/phosphatase family
0000159611	megahit_55954_38949-40916	K11059_3	44.6	3.3e-12	entA	-	KEGG	probable enterotoxin A
0000159611	megahit_55954_38949-40916	K11060_3	123.4	5.2e-36	entB	-	KEGG	probable enterotoxin B
0000159611	megahit_55954_38949-40916	K11062_2	75.7	1.4e-21	entD	-	KEGG	probable enterotoxin D
0000159755	megahit_56007_10797-11114	PF05016.9	41.9	6.3e-11	Plasmid_stabil	-	PFAM	Plasmid stabilisation system protein
0000159794	megahit_56048_1-1116	K12340_892	114.3	3e-33	tolC	-	KEGG	outer membrane protein
0000159845	megahit_56071_1688-2056	PF06154.6	174.8	2.8e-52	YagB_YeeU_YfjZ	-	PFAM	YagB/YeeU/YfjZ family
0000159899	megahit_56095_932-2965	PF01636.18	56.7	1.8e-15	APH	-	PFAM	Phosphotransferase enzyme family
0000159912	megahit_56111_7158-7976	PF03372.18	66.5	2.2e-18	Exo_endo_phos	-	PFAM	Endonuclease/Exonuclease/phosphatase family
0000160023	megahit_56164_114-677	PF00881.19	77.1	8.7e-22	Nitroreductase	-	PFAM	Nitroreductase family
0000160040	megahit_56172_1554-2204	PF00717.18	65	2.4e-18	Peptidase_S24	-	PFAM	Peptidase S24-like
0000160098	megahit_56208_5027-6295	K03699_483	425.5	9.4e-128	tlyC	-	KEGG	putative hemolysin
0000160111	megahit_56215_143-1195	PF03372.18	49.9	2.7e-13	Exo_endo_phos	-	PFAM	Endonuclease/Exonuclease/phosphatase family
0000160125	megahit_56215_13724-15022	K06972_355	59.7	6.9e-17	PITRM1, PreP, CYM1	-	KEGG	presequence protease [EC:3.4.24.-]
0000160125	megahit_56215_13724-15022	PF00675.15	132.8	5.2e-39	Peptidase_M16	-	PFAM	Insulinase (Peptidase family M16)
0000160125	megahit_56215_13724-15022	PF05193.16	122.7	8.7e-36	Peptidase_M16_C	-	PFAM	Peptidase M16 inactive domain
0000160141	megahit_56231_1009-1521	PF00881.19	97.2	5.9e-28	Nitroreductase	-	PFAM	Nitroreductase family
0000160159	megahit_56247_2-340	PF14055.1	57.5	5.1e-16	NVEALA	-	PFAM	NVEALA protein
0000160174	megahit_56259_3434-4267	PF00881.19	83.8	7.6e-24	Nitroreductase	-	PFAM	Nitroreductase family
0000160215	megahit_56259_42543-43343	PF00881.19	75.8	2.1e-21	Nitroreductase	-	PFAM	Nitroreductase family
0000160272	megahit_56297_6117-6995	PF03372.18	64.3	1.1e-17	Exo_endo_phos	-	PFAM	Endonuclease/Exonuclease/phosphatase family
0000160274	megahit_56297_9198-10091	PF03372.18	57.3	1.4e-15	Exo_endo_phos	-	PFAM	Endonuclease/Exonuclease/phosphatase family
0000160345	megahit_56325_5511-6632	PF01636.18	53.7	1.5e-14	APH	-	PFAM	Phosphotransferase enzyme family
0000160462	megahit_56332_67083-67436	PF07883.6	51.5	3.4e-14	Cupin_2	-	PFAM	Cupin domain
0000160580	megahit_56387_364-897	PF07883.6	46.2	1.5e-12	Cupin_2	-	PFAM	Cupin domain
0000160739	megahit_56439_7424-7756	PF02452.12	103.2	5.6e-30	PemK	-	PFAM	PemK-like protein
0000160818	megahit_56459_6172-7620	K10816_8	61.2	3.5e-17	hcnC	-	KEGG	hydrogen cyanide synthase HcnC [EC:1.4.99.5]
0000160819	megahit_56459_7617-8954	K10815_8	67.6	3.5e-19	hcnB	-	KEGG	hydrogen cyanide synthase HcnB [EC:1.4.99.5]
0000160847	megahit_56470_1122-1496	PF00881.19	47.7	9.1e-13	Nitroreductase	-	PFAM	Nitroreductase family
0000160854	megahit_56488_3912-4580	PF00881.19	44.4	9.7e-12	Nitroreductase	-	PFAM	Nitroreductase family
0000160943	megahit_56514_32713-33189	TIGR01593	42.5	2.9e-11	holin_tox_secr	-	TIGR	toxin secretion/phage lysis holin
0000160943	megahit_56514_32713-33189	PF05105.7	85.8	1.1e-24	Phage_holin_4	-	PFAM	Holin family
0000161004	megahit_56529_6958-7137	PF14003.1	43.1	2.2e-11	YlbE	-	PFAM	YlbE-like protein
0000161156	megahit_56580_16970-17824	PF03837.9	158.4	8.3e-47	RecT	-	PFAM	RecT family
0000161209	megahit_56585_4090-4722	PF00881.19	114.5	2.8e-33	Nitroreductase	-	PFAM	Nitroreductase family
0000161616	megahit_56770_832-1830	PF00881.19	55	5.5e-15	Nitroreductase	-	PFAM	Nitroreductase family
0000161616	megahit_56770_832-1830	TIGR03605	126.1	5.3e-37	antibiot_sagB	-	TIGR	SagB-type dehydrogenase domain
0000161705	megahit_56815_152-610	PF00881.19	79.6	1.5e-22	Nitroreductase	-	PFAM	Nitroreductase family
0000161744	megahit_56831_12743-13192	PF07883.6	41.1	6.1e-11	Cupin_2	-	PFAM	Cupin domain
0000161829	megahit_56869_2488-2955	K06972_355	89.8	5.4e-26	PITRM1, PreP, CYM1	-	KEGG	presequence protease [EC:3.4.24.-]
0000161840	megahit_56869_16835-17182	PF02452.12	111.2	1.8e-32	PemK	-	PFAM	PemK-like protein
0000161967	megahit_56884_884-1192	PF04221.7	58	3.9e-16	RelB	-	PFAM	RelB antitoxin
0000162022	megahit_56907_38459-39397	PF07883.6	40.8	7.5e-11	Cupin_2	-	PFAM	Cupin domain
0000162058	megahit_56909_2729-3685	PF01636.18	70.8	9.3e-20	APH	-	PFAM	Phosphotransferase enzyme family
0000162095	megahit_56921_3-275	PF00717.18	44.7	5.1e-12	Peptidase_S24	-	PFAM	Peptidase S24-like
0000162156	megahit_56943_37824-41015	PF13091.1	60.2	1e-16	PLDc_2	-	PFAM	PLD-like domain
0000162185	megahit_56975_1078-2082	K11060_3	52.2	2e-14	entB	-	KEGG	probable enterotoxin B
0000162232	megahit_57000_1020-2432	PF00903.20	49.7	2.2e-13	Glyoxalase	-	PFAM	Glyoxalase/Bleomycin resistance protein/Dioxygenase superfamily
0000162299	megahit_57004_2-1237	K11063_6	47.2	2.2e-13	tcdAB	-	KEGG	toxin A\/B
0000162299	megahit_57004_2-1237	PF01473.15	54.1	5.2e-15	CW_binding_1	-	PFAM	Putative cell wall binding repeat
0000162329	megahit_57016_16096-16833	PF03837.9	142.6	6e-42	RecT	-	PFAM	RecT family
0000162385	megahit_57063_2650-2982	PF05016.9	50.5	1.4e-13	Plasmid_stabil	-	PFAM	Plasmid stabilisation system protein
0000162598	megahit_57159_3610-6780	PF00873.14	860.9	6.1e-259	ACR_tran	-	PFAM	AcrB/AcrD/AcrF family
0000162600	megahit_57159_7915-9240	K12340_892	193.9	2.2e-57	tolC	-	KEGG	outer membrane protein
0000162603	megahit_57159_10751-12151	K12340_892	162.4	8e-48	tolC	-	KEGG	outer membrane protein
0000162604	megahit_57159_12148-15366	PF00873.14	947.8	3.4e-285	ACR_tran	-	PFAM	AcrB/AcrD/AcrF family
0000162606	megahit_57159_17590-19905	K01197_243	44.7	3.7e-12	hya	-	KEGG	hyaluronoglucosaminidase [EC:3.2.1.35]
0000162747	megahit_57256_2-607	K03699_483	215.1	7e-64	tlyC	-	KEGG	putative hemolysin
0000162837	megahit_57305_23334-24896	PF13944.1	92.9	1.1e-26	Lipocalin_6	-	PFAM	Lipocalin-like domain
0000162860	megahit_57305_58264-58914	K11068_1278_95_625	192.8	2.7e-57	hlyIII	-	KEGG	hemolysin III
0000162867	megahit_57305_68294-68875	PF06414.7	44.1	7.8e-12	Zeta_toxin	-	PFAM	Zeta toxin
0000162871	megahit_57305_70897-73995	PF00873.14	897.6	5.1e-270	ACR_tran	-	PFAM	AcrB/AcrD/AcrF family
0000162872	megahit_57305_74153-75337	K12340_892	49.6	1.3e-13	tolC	-	KEGG	outer membrane protein
0000162879	megahit_57305_79754-81025	PF13091.1	106.3	5.8e-31	PLDc_2	-	PFAM	PLD-like domain
0000162923	megahit_57309_39827-40417	PF00881.19	107.2	4.7e-31	Nitroreductase	-	PFAM	Nitroreductase family
0000163002	megahit_57333_25596-28139	PF01473.15	94.1	1.1e-27	CW_binding_1	-	PFAM	Putative cell wall binding repeat
0000163002	megahit_57333_25596-28139	K11063_6	50.1	2.9e-14	tcdAB	-	KEGG	toxin A\/B
0000163003	megahit_57333_28191-30335	K11063_6	61.1	1.5e-17	tcdAB	-	KEGG	toxin A\/B
0000163003	megahit_57333_28191-30335	PF01473.15	109.3	1.5e-32	CW_binding_1	-	PFAM	Putative cell wall binding repeat
0000163004	megahit_57333_30682-32775	K11063_6	97.3	1.7e-28	tcdAB	-	KEGG	toxin A\/B
0000163004	megahit_57333_30682-32775	PF01473.15	177.6	3.5e-54	CW_binding_1	-	PFAM	Putative cell wall binding repeat
0000163103	megahit_57364_177-1316	PF01636.18	66.5	1.9e-18	APH	-	PFAM	Phosphotransferase enzyme family
0000163117	megahit_57364_16713-19652	K06972_355	372.6	2e-111	PITRM1, PreP, CYM1	-	KEGG	presequence protease [EC:3.4.24.-]
0000163117	megahit_57364_16713-19652	PF08367.6	41.9	3.3e-11	M16C_assoc	-	PFAM	Peptidase M16C associated
0000163164	megahit_57377_24196-25896	K11063_6	47.2	2.1e-13	tcdAB	-	KEGG	toxin A\/B
0000163230	megahit_57405_5565-6839	K11060_3	49	1.8e-13	entB	-	KEGG	probable enterotoxin B
0000163382	megahit_57472_518-853	PF01909.18	46.1	3e-12	NTP_transf_2	-	PFAM	Nucleotidyltransferase domain
0000163551	megahit_57539_2604-3935	K03699_483	488.6	6.9e-147	tlyC	-	KEGG	putative hemolysin
0000163598	megahit_57567_12675-13394	K11060_3	52.4	1.7e-14	entB	-	KEGG	probable enterotoxin B
0000163715	megahit_57643_2070-4082	K01197_243	51.6	2.9e-14	hya	-	KEGG	hyaluronoglucosaminidase [EC:3.2.1.35]
0000163716	megahit_57643_4079-5683	K01186_172	333.1	1.2e-99	NEU1	-	KEGG	Sialidase-1
0000163962	megahit_57693_2-445	K03699_483	95.5	1.3e-27	tlyC	-	KEGG	putative hemolysin
0000164038	megahit_57707_2726-2977	PF07927.7	42.4	3.2e-11	YcfA	-	PFAM	YcfA-like protein
0000164049	megahit_57707_38879-40294	K12340_892	149.9	4.8e-44	tolC	-	KEGG	outer membrane protein
0000164116	megahit_57708_9989-10723	PF04488.10	51.7	6.1e-14	Gly_transf_sug	-	PFAM	Glycosyltransferase sugar-binding region containing DXD motif
0000164257	megahit_57775_2996-3589	PF07883.6	45.4	2.7e-12	Cupin_2	-	PFAM	Cupin domain
0000164263	megahit_57775_9933-11369	K10816_8	79.9	7.5e-23	hcnC	-	KEGG	hydrogen cyanide synthase HcnC [EC:1.4.99.5]
0000164264	megahit_57775_11387-12655	K10815_8	76.9	5.2e-22	hcnB	-	KEGG	hydrogen cyanide synthase HcnB [EC:1.4.99.5]
0000164297	megahit_57777_20911-21624	PF00882.13	46	2.8e-12	Zn_dep_PLPC	-	PFAM	Zinc dependent phospholipase C
0000164372	megahit_57807_23728-24093	PF02742.10	41.9	3.9e-11	Fe_dep_repr_C	-	PFAM	Iron dependent repressor, metal binding and dimerisation domain
0000164372	megahit_57807_23728-24093	PF01325.14	56.1	1.7e-15	Fe_dep_repress	-	PFAM	Iron dependent repressor, N-terminal DNA binding domain
0000164389	megahit_57815_4183-4449	PF04221.7	42.3	3e-11	RelB	-	PFAM	RelB antitoxin
0000164390	megahit_57815_4442-4720	TIGR00053	88	2.6e-25	TIGR00053	-	TIGR	addiction module toxin component, YafQ family
0000164390	megahit_57815_4442-4720	TIGR02385	94	3.2e-27	RelE_StbE	-	TIGR	addiction module toxin, RelE/StbE family
0000164432	megahit_57839_1005-1397	PF13954.1	59.1	2.3e-16	PapC_N	-	PFAM	PapC N-terminal domain
0000164514	megahit_57894_19488-20105	PF00717.18	53.7	7.5e-15	Peptidase_S24	-	PFAM	Peptidase S24-like
0000164559	megahit_57898_862-1500	PF02452.12	79.8	1.1e-22	PemK	-	PFAM	PemK-like protein
0000164668	megahit_57921_976-1761	PF01909.18	78.9	1.7e-22	NTP_transf_2	-	PFAM	Nucleotidyltransferase domain
0000164694	megahit_57924_19523-21514	K01186_172	65.6	2.3e-18	NEU1	-	KEGG	Sialidase-1
0000164773	megahit_57954_1964-3229	K10815_8	64	4.4e-18	hcnB	-	KEGG	hydrogen cyanide synthase HcnB [EC:1.4.99.5]
0000164774	megahit_57954_3229-4668	K10816_8	76.4	8.7e-22	hcnC	-	KEGG	hydrogen cyanide synthase HcnC [EC:1.4.99.5]
0000164816	megahit_57986_24766-25533	K11062_2	52.5	1.5e-14	entD	-	KEGG	probable enterotoxin D
0000164830	megahit_57987_7205-8767	PF13091.1	114.4	1.7e-33	PLDc_2	-	PFAM	PLD-like domain
0000164936	megahit_58018_41122-42501	K12340_892	165.5	8.9e-49	tolC	-	KEGG	outer membrane protein
0000164937	megahit_58018_42501-45605	PF00873.14	1101.3	0	ACR_tran	-	PFAM	AcrB/AcrD/AcrF family
0000165093	megahit_58095_27789-28547	PF03372.18	74.1	1e-20	Exo_endo_phos	-	PFAM	Endonuclease/Exonuclease/phosphatase family
0000165099	megahit_58095_32789-35929	PF00873.14	883.4	9.8e-266	ACR_tran	-	PFAM	AcrB/AcrD/AcrF family
0000165101	megahit_58095_36978-38303	K12340_892	227.1	1.8e-67	tolC	-	KEGG	outer membrane protein
0000165231	megahit_58149_2-1033	K03699_483	359.5	1.1e-107	tlyC	-	KEGG	putative hemolysin
0000165234	megahit_58149_3815-5290	PF13091.1	122.9	4e-36	PLDc_2	-	PFAM	PLD-like domain
0000165407	megahit_58209_6599-7060	PF00903.20	57.8	6.6e-16	Glyoxalase	-	PFAM	Glyoxalase/Bleomycin resistance protein/Dioxygenase superfamily
0000165422	megahit_58209_20686-21324	PF00717.18	60.6	5.4e-17	Peptidase_S24	-	PFAM	Peptidase S24-like
0000165460	megahit_58209_63434-63952	PF00881.19	109.7	8e-32	Nitroreductase	-	PFAM	Nitroreductase family
0000165481	megahit_58209_81710-82036	PF02452.12	81.5	3e-23	PemK	-	PFAM	PemK-like protein
0000165527	megahit_58237_517-1767	PF05193.16	105.8	1.3e-30	Peptidase_M16_C	-	PFAM	Peptidase M16 inactive domain
0000165527	megahit_58237_517-1767	PF00675.15	135.5	7.3e-40	Peptidase_M16	-	PFAM	Insulinase (Peptidase family M16)
0000165527	megahit_58237_517-1767	K06972_355	41.3	2.5e-11	PITRM1, PreP, CYM1	-	KEGG	presequence protease [EC:3.4.24.-]
0000165610	megahit_58254_6844-7461	PF00717.18	60.4	6.2e-17	Peptidase_S24	-	PFAM	Peptidase S24-like
0000165738	megahit_58281_52485-54086	K03699_483	243.5	1.7e-72	tlyC	-	KEGG	putative hemolysin
