genome,completeness,contamination,strain_heterogeneity,length,N50,centrality
human1_HV-2_maxbin.023.fasta.contigs.fa,81.9,18.35,1.35,3241597,55724,0.998913366
human1_HV-2_maxbin.024.fasta.contigs.fa,85.87,0.0,0.0,3415374,455757,0.9998725386666667
human1_HV-2_maxbin.025.fasta.contigs.fa,91.23,12.67,2.44,3613517,38261,0.99557165
human1_HV-2_maxbin.026.fasta.contigs.fa,95.57,21.31,6.98,3230986,50084,0.0
human1_HV-2_maxbin.027.fasta.contigs.fa,100.0,3.55,0.0,2483170,124248,0.999714083125
human1_HV-2_maxbin.028.fasta.contigs.fa,94.23,10.45,6.9,2953127,84915,0.9989087535294118
human1_HV-2_maxbin.029.fasta.contigs.fa,77.35,21.24,0.0,2615572,10949,0.0
human1_HV-2_maxbin.030.fasta.contigs.fa,91.61,45.21,4.31,3983033,19906,0.0
human1_HV-2_maxbin.031.fasta.contigs.fa,95.13,8.13,3.45,3860269,41029,0.9997141063636363
human1_HV-2_maxbin.033.fasta.contigs.fa,94.59,0.82,36.36,4497827,26477,0.9950440270588236
human1_HV-2_maxbin.034.fasta.contigs.fa,96.92,2.68,40.0,2696211,23951,0.9996943615384615
human1_HV-2_maxbin.036.fasta_sub.contigs.fa,73.7,11.73,1.72,4664881,8653,0.9986162643750001
human1_HV-2_maxbin.037.fasta.contigs.fa,68.31,18.22,2.27,3693981,3657,0.0
human1_HV-2_maxbin.038.fasta_sub.contigs.fa,55.17,12.82,0.0,2193918,5293,0.0
human1_HV-2_maxbin.039.fasta.contigs.fa,94.19,18.25,5.26,2678676,12205,0.9994398307142858
human1_HV-2_maxbin.040.fasta_sub.contigs.fa,75.38,9.81,14.29,2826143,5434,0.9994755490476189
human1_HV-2_maxbin.041.fasta.contigs.fa,91.42,3.75,15.79,6048882,6185,0.9994529714285715
human1_HV-2_maxbin.044.fasta.contigs.fa,80.04,5.36,23.08,2350068,5859,0.9992948733333332
human1_HV-2_maxbin.047.fasta_sub.contigs.fa,67.49,5.03,13.04,2259450,3275,0.0
human1_HV-2_maxbin.051.fasta.contigs.fa,15.11,1.09,0.0,423642,1602,0.0
human1_HV-2_metabat2.148.fa.contigs.fa,49.77,0.34,0.0,893872,11331,0.0
human1_HV-2_metabat2.47.fa.contigs.fa,15.57,0.0,0.0,276267,49892,0.0
human1_HV-2_metabat2.80.fa.contigs.fa,19.48,0.0,0.0,392314,29771,0.0
human1_HV-2_metabat2.87.fa.contigs.fa,18.93,0.0,0.0,836918,27415,0.0
human1_HV-3_maxbin.002.fasta.contigs.fa,36.25,0.37,100.0,1556692,100488,0.0
human1_HV-3_maxbin.003.fasta.contigs.fa,44.83,0.0,0.0,3021625,134302,0.0
human1_HV-3_maxbin.004.fasta.contigs.fa,47.47,0.0,0.0,1349063,95433,0.0
human1_HV-3_maxbin.005.fasta.contigs.fa,52.95,10.1,2.78,1469114,25706,0.0
human1_HV-3_maxbin.006.fasta.contigs.fa,72.98,21.87,21.9,3734405,15563,0.0
human1_HV-3_maxbin.007.fasta.contigs.fa,99.8,0.76,0.0,2485280,171782,0.9999046533333334
human1_HV-3_maxbin.008.fasta.contigs.fa,20.56,1.2,100.0,1423660,14593,0.0
human1_HV-3_maxbin.010.fasta.contigs.fa,98.66,1.68,0.0,2058679,227853,0.9998618818181818
human1_HV-3_maxbin.012.fasta.contigs.fa,29.53,6.48,31.75,2862819,14621,0.0
human1_HV-3_maxbin.013.fasta.contigs.fa,94.71,2.8,20.0,3330755,64078,0.9992108873076921
human1_HV-3_maxbin.014.fasta.contigs.fa,100.0,0.0,0.0,2818453,121681,0.9993731425
human1_HV-3_maxbin.016.fasta.contigs.fa,97.32,0.0,0.0,2694397,237969,0.9998132441666666
human1_HV-3_maxbin.017.fasta.contigs.fa,79.75,12.03,14.29,2821272,23785,0.9962255590909092
human1_HV-3_maxbin.018.fasta.contigs.fa,87.97,6.22,12.5,2652157,53624,0.9996960866666668
human1_HV-3_maxbin.019.fasta_sub.contigs.fa,50.0,7.59,44.44,1733318,38088,0.0
human1_HV-3_maxbin.021.fasta.contigs.fa,65.22,0.62,0.0,1289213,183893,0.0
human1_HV-3_maxbin.022.fasta.contigs.fa,88.51,2.09,0.0,5538476,94118,0.9994716654545454
human1_HV-3_maxbin.023.fasta.contigs.fa,96.49,27.32,55.56,6458251,25477,0.0
human1_HV-3_maxbin.024.fasta.contigs.fa,97.26,0.77,0.0,2756665,88343,0.9996984406451612
human1_HV-3_maxbin.025.fasta.contigs.fa,96.11,5.38,0.0,4025341,12420,0.999254488125
human1_HV-3_maxbin.026.fasta.contigs.fa,79.53,2.01,0.0,2556192,92772,0.9989246400000001
human1_HV-3_maxbin.027.fasta.contigs.fa,99.58,14.5,0.0,3753497,113830,0.9950515853333335
human1_HV-3_maxbin.028.fasta.contigs.fa,91.03,19.65,11.11,5624767,15911,0.9988322342857143
human1_HV-3_maxbin.029.fasta.contigs.fa,90.32,1.31,0.0,2461783,65080,0.999648901875
human1_HV-3_maxbin.032.fasta.contigs.fa,94.39,7.08,9.52,2523419,29123,0.9995233950000001
human1_HV-3_maxbin.033.fasta.contigs.fa,96.64,3.69,0.0,3168480,31177,0.9996986184615384
human1_HV-3_maxbin.034.fasta.contigs.fa,55.17,12.34,3.03,2341068,3021,0.0
human1_HV-3_maxbin.036.fasta.contigs.fa,90.04,1.9,0.0,1930096,11768,0.99895166625
human1_HV-3_maxbin.037.fasta.contigs.fa,90.01,1.73,14.29,3407933,18165,0.9998678673333333
human1_HV-3_maxbin.038.fasta.contigs.fa,91.01,5.9,0.0,1883431,12578,0.9987785591304348
human1_HV-3_maxbin.041.fasta_sub.contigs.fa,59.61,19.74,9.3,2202685,4594,0.0
human1_HV-3_maxbin.050.fasta.contigs.fa,55.88,8.63,6.25,2551930,3103,0.0
human1_HV-3_metabat2.13.fa.contigs.fa,9.47,0.0,0.0,271962,90963,0.0
human1_HV-3_metabat2.40.fa.contigs.fa,9.18,0.0,0.0,424316,90306,0.0
human1_HV-3_metabat2.67.fa.contigs.fa,31.03,0.0,0.0,939812,9479,0.0
human1_HV-4_maxbin.001.fasta.contigs.fa,84.3,4.54,15.79,3281643,54326,0.9985077200000001
human1_HV-4_maxbin.002.fasta.contigs.fa,88.84,4.21,22.22,2437475,31791,0.9817444004761904
human1_HV-4_maxbin.005.fasta.contigs.fa,91.65,6.56,4.76,3019873,58280,0.9990575588461539
human1_HV-4_maxbin.006.fasta.contigs.fa,72.41,37.4,0.0,3959781,63336,0.0
human1_HV-4_maxbin.007.fasta.contigs.fa,98.63,0.0,0.0,2860221,82935,0.9996380103225807
human1_HV-4_maxbin.009.fasta.contigs.fa,52.43,3.16,0.0,2084400,31041,0.0
human1_HV-4_maxbin.010.fasta.contigs.fa,30.35,1.81,0.0,2086349,25256,0.0
human1_HV-4_maxbin.011.fasta.contigs.fa,91.16,0.0,0.0,2491070,121681,0.9994771947499999
human1_HV-4_maxbin.012.fasta.contigs.fa,40.02,3.72,23.08,2670713,35587,0.0
human1_HV-4_maxbin.013.fasta.contigs.fa,68.44,0.52,50.0,1896163,91284,0.0
human1_HV-4_maxbin.014.fasta.contigs.fa,95.14,43.97,3.33,4062086,53746,0.0
human1_HV-4_maxbin.015.fasta.contigs.fa,77.7,3.92,12.9,3661224,126504,0.9991019885714284
human1_HV-4_maxbin.017.fasta.contigs.fa,8.68,0.0,0.0,2480863,15937,0.0
human1_HV-4_maxbin.019.fasta.contigs.fa,90.16,6.33,0.0,3033202,64111,0.9988818391666668
human1_HV-4_maxbin.020.fasta.contigs.fa,100.0,0.6,0.0,2793006,124248,0.99971296
human1_HV-4_maxbin.021.fasta.contigs.fa,59.07,12.07,6.25,4359828,14308,0.0
human1_HV-4_maxbin.022.fasta.contigs.fa,93.88,7.06,5.88,3102182,75806,0.9948598153333333
human1_HV-4_maxbin.023.fasta.contigs.fa,72.11,2.72,0.0,3172828,117304,0.9982695433333334
human1_HV-4_maxbin.024.fasta.contigs.fa,41.14,0.0,0.0,1333283,88177,0.0
human1_HV-4_maxbin.025.fasta.contigs.fa,91.52,1.54,12.5,1530586,66877,0.9999405958823528
human1_HV-4_maxbin.026.fasta.contigs.fa,82.89,0.0,0.0,2035126,75363,0.9991795188235294
human1_HV-4_maxbin.027.fasta.contigs.fa,67.54,32.41,28.57,2605003,21961,0.0
human1_HV-4_maxbin.030.fasta.contigs.fa,94.9,4.35,3.64,3980070,15775,0.9996077320000001
human1_HV-4_maxbin.032.fasta.contigs.fa,83.61,9.75,0.0,3862160,7061,0.9994258206250001
human1_HV-4_maxbin.033.fasta.contigs.fa,95.45,23.7,27.78,2953213,21341,0.0
human1_HV-4_maxbin.034.fasta.contigs.fa,92.09,17.6,7.02,2563759,10599,0.9994229114285714
human1_HV-4_maxbin.036.fasta.contigs.fa,79.85,29.73,7.69,3008808,5798,0.0
human1_HV-4_maxbin.037.fasta.contigs.fa,96.55,13.81,0.0,2333312,10455,0.9993790725
human1_HV-4_maxbin.039.fasta.contigs.fa,65.91,28.29,2.17,3104618,3734,0.0
human1_HV-4_maxbin.041.fasta.contigs.fa,44.02,19.04,19.44,855046,3044,0.0
human1_HV-4_maxbin.046.fasta.contigs.fa,82.71,9.94,0.0,1657046,2917,0.9982011278260867
human1_HV-4_maxbin.048.fasta.contigs.fa,59.32,2.94,0.0,2191328,2091,0.0
human1_HV-4_metabat2.137.fa.contigs.fa,28.19,0.0,0.0,548553,86357,0.0
human1_HV-4_metabat2.24.fa.contigs.fa,13.29,0.02,100.0,518260,129968,0.0
human1_HV-4_metabat2.59.fa.contigs.fa,3.78,0.02,100.0,209621,31437,0.0
human1_HV-4_metabat2.93.fa_sub.contigs.fa,38.6,0.0,0.0,644942,51188,0.0
human1_HV-5_maxbin.002.fasta.contigs.fa,79.07,2.9,0.0,2905577,68595,0.9942482857142858
human1_HV-5_maxbin.003.fasta.contigs.fa,99.77,0.54,0.0,6993219,56577,0.9995383271428572
human1_HV-5_maxbin.004.fasta.contigs.fa,91.59,10.63,2.7,3459826,67626,0.9992869253846153
human1_HV-5_maxbin.006.fasta.contigs.fa,73.98,2.66,23.08,3118436,70155,0.99913579625
human1_HV-5_maxbin.008.fasta.contigs.fa,92.39,20.89,1.41,3990742,53178,0.0
human1_HV-5_maxbin.009.fasta.contigs.fa,61.9,0.93,20.0,3103661,105085,0.0
human1_HV-5_maxbin.010.fasta.contigs.fa,98.63,0.0,0.0,2806093,82936,0.9997565151612902
human1_HV-5_maxbin.011.fasta.contigs.fa,100.0,0.0,0.0,2779838,124321,0.9991896862499999
human1_HV-5_maxbin.012.fasta.contigs.fa,48.1,1.12,20.0,1493403,105195,0.0
human1_HV-5_maxbin.013.fasta.contigs.fa,73.44,4.68,27.27,3651101,97240,0.9967003261904762
human1_HV-5_maxbin.014.fasta.contigs.fa,87.95,23.0,0.0,3292261,82331,0.0
human1_HV-5_maxbin.015.fasta.contigs.fa,97.32,0.47,0.0,2623783,120329,0.9998924041666667
human1_HV-5_maxbin.016.fasta.contigs.fa,96.94,30.18,0.0,3728857,105944,0.0
human1_HV-5_maxbin.019.fasta.contigs.fa,50.88,5.26,0.0,2671463,51534,0.0
human1_HV-5_maxbin.020.fasta.contigs.fa,16.91,0.0,0.0,794755,38587,0.0
human1_HV-5_maxbin.021.fasta.contigs.fa,39.87,1.27,0.0,1279521,29882,0.0
human1_HV-5_maxbin.022.fasta.contigs.fa,87.93,1.52,0.0,5275160,94118,0.9994178890909091
human1_HV-5_maxbin.023.fasta_sub.contigs.fa,92.11,7.33,39.29,2910807,56402,0.9980966214285714
human1_HV-5_maxbin.024.fasta.contigs.fa,91.95,11.05,20.45,4443999,44341,0.9989476528571428
human1_HV-5_maxbin.025.fasta.contigs.fa,94.74,36.36,36.54,4085506,41373,0.0
human1_HV-5_maxbin.026.fasta.contigs.fa,89.66,11.9,19.35,2837403,57967,0.99874269
human1_HV-5_maxbin.027.fasta_sub.contigs.fa,59.48,17.08,0.0,2595609,50695,0.0
human1_HV-5_maxbin.028.fasta_sub.contigs.fa,95.57,29.37,3.92,5225697,29558,0.0
human1_HV-5_maxbin.032.fasta.contigs.fa,77.03,22.69,1.72,2745280,8892,0.0
human1_HV-5_maxbin.033.fasta.contigs.fa,96.32,53.4,0.0,5345291,11779,0.0
human1_HV-5_maxbin.035.fasta.contigs.fa,53.99,8.77,0.0,3147629,8008,0.0
human1_HV-5_maxbin.036.fasta.contigs.fa,92.61,7.29,6.67,2531530,5980,0.9996076269230768
human1_HV-5_maxbin.039.fasta.contigs.fa,81.31,2.91,66.67,1609264,4195,0.99901990875
human1_HV-5_maxbin.040.fasta.contigs.fa,86.25,8.11,5.13,3055242,4565,0.9996450845833333
human1_HV-5_maxbin.043.fasta.contigs.fa,86.44,39.11,1.97,3021599,2707,0.0
human1_HV-5_maxbin.046.fasta.contigs.fa,62.93,17.02,3.45,2025289,2773,0.0
human1_HV-5_maxbin.050.fasta.contigs.fa,61.06,1.11,0.0,911221,2095,0.0
human1_HV-5_metabat2.24.fa.contigs.fa,45.97,0.0,0.0,773354,200737,0.0
human1_HV-5_metabat2.54.fa_sub.contigs.fa,22.89,0.0,0.0,775781,23949,0.0
human1_HV-5_metabat2.55.fa.contigs.fa,52.93,0.0,0.0,1766944,12100,0.0
human1_HV-5_metabat2.77.fa.contigs.fa,25.73,0.02,100.0,797315,59371,0.0
human1_HV-5_metabat2.79.fa.contigs.fa,16.96,0.0,0.0,633913,108155,0.0
human1_HV-5_metabat2.89.fa.contigs.fa,35.18,0.43,25.0,1516556,108673,0.0
human1_HV-6_maxbin.001.fasta.contigs.fa,17.63,0.48,0.0,1289503,45034,0.0
human1_HV-6_maxbin.002.fasta.contigs.fa,81.24,0.48,0.0,1799985,83628,0.9808086266666666
human1_HV-6_maxbin.010.fasta.contigs.fa,73.55,4.42,0.0,2008513,88593,0.99883453375
human1_HV-6_maxbin.011.fasta.contigs.fa,39.52,0.19,0.0,2093981,41727,0.0
human1_HV-6_maxbin.012.fasta.contigs.fa,80.12,4.7,21.05,2365336,64182,0.9990355888461538
human1_HV-6_maxbin.013.fasta.contigs.fa,65.31,0.0,0.0,2317021,142863,0.0
human1_HV-6_maxbin.014.fasta.contigs.fa,97.26,0.0,0.0,2632260,93496,0.9998665296774194
human1_HV-6_maxbin.015.fasta.contigs.fa,79.94,28.15,1.69,4043500,65328,0.0
human1_HV-6_maxbin.017.fasta.contigs.fa,93.37,25.35,0.0,3568627,66310,0.0
human1_HV-6_maxbin.020.fasta.contigs.fa,94.63,2.01,0.0,2540181,119098,0.9996926666666667
human1_HV-6_maxbin.021.fasta.contigs.fa,86.99,16.98,3.03,3056992,41246,0.9963040481818183
human1_HV-6_maxbin.022.fasta.contigs.fa,90.15,9.59,19.64,4849646,109678,0.999227259047619
human1_HV-6_maxbin.023.fasta.contigs.fa,33.76,3.51,0.0,2455218,15196,0.0
human1_HV-6_maxbin.024.fasta.contigs.fa,53.98,6.43,24.0,1354506,14458,0.0
human1_HV-6_maxbin.025.fasta.contigs.fa,56.54,8.25,6.25,1462230,16465,0.0
human1_HV-6_maxbin.026.fasta.contigs.fa,90.48,0.0,0.0,2435298,109554,0.9996710462499999
human1_HV-6_maxbin.027.fasta.contigs.fa,57.76,12.18,46.43,3670202,28264,0.0
human1_HV-6_maxbin.029.fasta.contigs.fa,85.32,24.58,7.5,3361443,81655,0.0
human1_HV-6_maxbin.030.fasta.contigs.fa,34.46,7.81,5.56,3236438,13065,0.0
human1_HV-6_maxbin.031.fasta.contigs.fa,85.03,0.0,0.0,2082563,79605,0.9995724533333332
human1_HV-6_maxbin.032.fasta_sub.contigs.fa,71.59,21.21,2.99,4371197,22133,0.0
human1_HV-6_maxbin.033.fasta.contigs.fa,100.0,0.81,0.0,2432459,124248,0.999713063125
human1_HV-6_maxbin.034.fasta.contigs.fa,83.08,2.0,0.0,3104494,25089,0.9996647966666666
human1_HV-6_maxbin.035.fasta.contigs.fa,97.99,14.36,0.0,3293480,103797,0.9997349515384617
human1_HV-6_maxbin.037.fasta.contigs.fa,86.18,0.67,0.0,2501721,59377,0.9987860070588236
human1_HV-6_maxbin.039.fasta_sub.contigs.fa,59.12,20.04,0.0,3190199,6365,0.0
human1_HV-6_maxbin.040.fasta.contigs.fa,100.0,104.28,4.39,4607150,7029,0.0
human1_HV-6_maxbin.041.fasta.contigs.fa,74.66,36.93,0.0,4728407,14694,0.0
human1_HV-6_maxbin.042.fasta.contigs.fa,90.39,3.34,7.14,1487225,11688,0.9998212582352941
human1_HV-6_maxbin.047.fasta.contigs.fa,86.68,5.04,18.18,2510075,5961,0.9996594
human1_HV-6_maxbin.048.fasta.contigs.fa,89.46,6.29,0.0,3127266,4742,0.9995385679166667
human1_HV-6_maxbin.053.fasta.contigs.fa,58.68,1.8,0.0,1018654,2070,0.0
human1_HV-6_metabat2.118.fa.contigs.fa,30.27,0.0,0.0,543912,172222,0.0
human1_HV-6_metabat2.37.fa.contigs.fa,39.66,0.0,0.0,450362,236148,0.0
human1_HV-6_metabat2.75.fa.contigs.fa,14.97,0.0,0.0,524530,37285,0.0
human1_HV-6_metabat2.96.fa.contigs.fa,21.5,0.02,100.0,523442,58276,0.0
human1_HV-6_metabat2.97.fa.contigs.fa,5.66,0.0,0.0,226668,134701,0.0
human1_HV-7_maxbin.001.fasta.contigs.fa,92.88,0.0,0.0,2260027,36607,0.9999022749999998
human1_HV-7_maxbin.002.fasta.contigs.fa,4.79,0.0,0.0,130571,34428,0.0
human1_HV-7_maxbin.003.fasta.contigs.fa,97.78,3.48,0.0,2093736,105195,0.99972218
human1_HV-7_maxbin.004.fasta.contigs.fa,56.52,3.11,0.0,1698676,108986,0.0
human1_HV-7_maxbin.005.fasta.contigs.fa,96.11,1.58,0.0,1553059,189530,0.999583075625
human1_HV-7_maxbin.006.fasta.contigs.fa,96.78,0.27,0.0,6445478,54547,0.9995121617857142
human1_HV-7_maxbin.007.fasta.contigs.fa,95.24,2.76,35.71,6619634,49721,0.99966204
human1_HV-7_maxbin.008.fasta.contigs.fa,93.12,1.42,0.0,5105055,177587,0.99502424
human1_HV-7_maxbin.009.fasta.contigs.fa,85.35,2.08,0.0,1414043,69522,0.9995265175
human1_HV-7_maxbin.010.fasta.contigs.fa,99.25,0.38,0.0,3495655,231718,0.9998507770833333
human1_HV-7_maxbin.011.fasta_sub.contigs.fa,75.4,36.85,7.19,5719496,14916,0.0
human1_HV-7_maxbin.014.fasta.contigs.fa,78.13,2.27,20.0,1670442,5816,0.999476834
human1_HV-7_maxbin.015.fasta.contigs.fa,91.08,5.31,12.5,2585832,5332,0.999139768125
human1_HV-7_maxbin.018.fasta.contigs.fa,96.01,32.68,2.04,3042739,3032,0.0
human1_HV-7_maxbin.020.fasta_sub.contigs.fa,32.33,5.23,3.7,2112008,1669,0.0
human1_HV-7_metabat2.18.fa.contigs.fa,42.44,0.01,0.0,1805926,129054,0.0
human1_HV-7_metabat2.23.fa.contigs.fa,94.09,0.27,100.0,1542103,48234,0.9961614404347827
human1_HV-7_metabat2.43.fa.contigs.fa,21.89,0.0,0.0,336555,43481,0.0
human1_HV-7_metabat2.54.fa.contigs.fa,55.1,3.51,37.5,1432073,5903,0.0
human1_HV-8_maxbin.001.fasta.contigs.fa,100.0,24.14,0.0,2568147,71228,0.0
human1_HV-8_maxbin.002.fasta.contigs.fa,56.52,8.07,0.0,1602365,183892,0.0
human1_HV-8_maxbin.003.fasta.contigs.fa,97.62,0.84,28.57,6748139,52979,0.9994418260714288
human1_HV-8_maxbin.004.fasta.contigs.fa,89.78,0.18,0.0,1124622,189530,0.9999294750000001
human1_HV-8_maxbin.005.fasta.contigs.fa,97.26,0.86,0.0,2950137,77895,0.9996811041935484
human1_HV-8_maxbin.006.fasta.contigs.fa,93.48,1.23,0.0,3915557,455479,0.999896572
human1_HV-8_maxbin.007.fasta.contigs.fa,99.63,3.38,0.0,3653843,51402,0.9997768828571428
human1_HV-8_maxbin.008.fasta.contigs.fa,98.38,3.22,24.0,7110391,49674,0.999490554
human1_HV-8_maxbin.009.fasta.contigs.fa,98.66,1.01,0.0,2227681,191426,0.9998491072727272
human1_HV-8_maxbin.010.fasta.contigs.fa,99.25,0.0,0.0,3380942,232357,0.9998396216666666
human1_HV-8_maxbin.011.fasta.contigs.fa,98.07,1.04,0.0,3754277,54915,0.9984144477777777
human1_HV-8_maxbin.012.fasta.contigs.fa,89.08,2.09,0.0,5189472,96015,0.9997579568181819
human1_HV-8_maxbin.013.fasta.contigs.fa,98.95,22.48,0.0,2167207,166590,0.0
human1_HV-8_maxbin.014.fasta.contigs.fa,94.44,1.53,12.5,4331405,35655,0.9989483842857142
human1_HV-8_maxbin.015.fasta.contigs.fa,100.0,0.81,100.0,1998016,80497,0.997505636956522
human1_HV-8_maxbin.016.fasta.contigs.fa,93.86,10.53,0.0,2758508,53701,0.9981923742857143
human1_HV-8_maxbin.017.fasta.contigs.fa,100.0,14.46,0.0,3724425,46929,0.999258796
human1_HV-8_maxbin.021.fasta.contigs.fa,95.97,1.68,26.09,4551661,11019,0.9948788517647058
human1_HV-8_maxbin.022.fasta.contigs.fa,64.83,4.08,13.64,2721501,8563,0.0
human1_HV-8_maxbin.026.fasta.contigs.fa,95.22,12.47,14.29,3131056,6908,0.9992836225
human1_HV-8_maxbin.029.fasta.contigs.fa,59.63,0.6,25.0,1837503,2828,0.0
human1_HV-8_metabat2.40.fa.contigs.fa,51.72,0.0,0.0,493321,126511,0.0
human1_HV-9_maxbin.002.fasta.contigs.fa,99.07,2.16,0.0,3205934,107642,0.9997845966666666
human1_HV-9_maxbin.003.fasta_sub.contigs.fa,93.1,24.25,2.73,4959618,99311,0.0
human1_HV-9_maxbin.004.fasta.contigs.fa,99.8,2.18,0.0,2705289,130837,0.9998951833333334
human1_HV-9_maxbin.005.fasta.contigs.fa,97.75,0.0,0.0,2301896,37620,0.999935915
human1_HV-9_maxbin.006.fasta.contigs.fa,46.96,0.84,42.86,2785697,38950,0.0
human1_HV-9_maxbin.007.fasta.contigs.fa,66.46,1.9,0.0,1872932,105195,0.0
human1_HV-9_maxbin.008.fasta.contigs.fa,58.82,6.29,8.62,3960725,38640,0.0
human1_HV-9_maxbin.009.fasta.contigs.fa,96.11,5.27,6.25,2019655,109668,0.99948081
human1_HV-9_maxbin.010.fasta.contigs.fa,56.52,0.62,0.0,1334044,183893,0.0
human1_HV-9_maxbin.011.fasta.contigs.fa,98.69,0.68,0.0,6906250,47495,0.9994735489285714
human1_HV-9_maxbin.013.fasta.contigs.fa,99.97,2.02,10.34,5159251,197918,0.9769354411764707
human1_HV-9_maxbin.014.fasta.contigs.fa,98.66,28.25,8.54,7186343,12192,0.0
human1_HV-9_maxbin.015.fasta.contigs.fa,90.36,0.54,0.0,3452523,21876,0.9998697073333334
human1_HV-9_maxbin.016.fasta.contigs.fa,85.94,8.61,0.0,2656276,5264,0.998653337
human1_HV-9_maxbin.017.fasta.contigs.fa,86.52,18.18,0.0,2758923,3226,0.998612147826087
human1_HV-9_maxbin.021.fasta.contigs.fa,36.25,2.08,0.0,975511,1772,0.0
human1_HV-9_metabat2.72.fa.contigs.fa,7.81,0.0,0.0,437121,232257,0.0
