Bin Id,Marker lineage,# genomes,# markers,# marker sets,Completeness,Contamination,Strain heterogeneity,Genome size (bp),# ambiguous bases,# scaffolds,# contigs,N50 (scaffolds),N50 (contigs),Mean scaffold length (bp),Mean contig length (bp),Longest scaffold (bp),Longest contig (bp),GC,GC std (scaffolds > 1kbp),Coding density,Translation table,# predicted genes,0,1,2,3,4,5+
human1_HC-22_maxbin.006.fasta.contigs.fa,p__Firmicutes (UID1022),100,295,158,80.29,0.63,0.0,1225294,16182,1199,1199,96866,367,308,295,2720,2600,40.1,6.64,-100.0,-1,-1,91,203,1,0,0,0
human1_HC-22_maxbin.008.fasta.contigs.fa,o__Lactobacillales (UID544),293,475,267,99.63,0.75,0.0,2936457,37336,2828,2828,73851,356,292,279,2375,2248,35.3,6.1,-100.0,-1,-1,1,472,2,0,0,0
human1_HC-22_maxbin.009.fasta.contigs.fa,o__Clostridiales (UID1212),172,263,149,52.35,0.0,0.0,1254042,19420,1152,1152,225890,379,319,302,2737,2544,38.9,6.76,-100.0,-1,-1,112,151,0,0,0,0
human1_HC-22_maxbin.010.fasta.contigs.fa,o__Clostridiales (UID1212),172,261,147,99.32,0.0,0.0,2759568,28794,2660,2660,121681,379,304,293,1804,1715,36.3,6.7,-100.0,-1,-1,1,260,0,0,0,0
human1_HC-22_maxbin.012.fasta.contigs.fa,o__Clostridiales (UID1226),155,278,158,60.11,18.35,2.44,2936813,33561,2630,2630,99993,396,327,314,2900,2764,39.4,6.53,-100.0,-1,-1,111,126,41,0,0,0
human1_HC-22_maxbin.014.fasta.contigs.fa,o__Clostridiales (UID1226),155,278,158,76.58,36.92,2.88,3380475,38691,3147,3147,80957,393,314,302,4532,4362,39.3,5.29,-100.0,-1,-1,54,120,104,0,0,0
human1_HC-22_maxbin.017.fasta.contigs.fa,f__Lachnospiraceae (UID1255),90,354,174,70.4,11.02,9.09,2694484,34102,2515,2515,62162,390,312,299,2019,1870,39.5,5.33,-100.0,-1,-1,77,244,33,0,0,0
human1_HC-22_maxbin.018.fasta.contigs.fa,o__Clostridiales (UID1226),155,278,158,88.61,27.64,1.72,3277821,39008,2916,2916,86348,405,332,319,3253,3031,40.4,6.77,-100.0,-1,-1,32,192,52,2,0,0
human1_HC-22_maxbin.019.fasta.contigs.fa,f__Lachnospiraceae (UID1256),33,333,171,96.49,0.29,0.0,2390158,30304,2126,2126,70827,409,335,321,4108,3853,39.8,6.58,-100.0,-1,-1,7,325,1,0,0,0
human1_HC-22_maxbin.021.fasta.contigs.fa,k__Bacteria (UID2372),131,177,106,86.22,56.93,1.6,7419938,113468,9304,9304,3373,294,227,215,2162,2055,38.5,5.86,-100.0,-1,-1,25,91,43,13,3,2
human1_HC-22_maxbin.023.fasta_sub.contigs.fa,p__Actinobacteria (UID2112),31,211,124,89.09,24.05,30.0,3766934,28357,3982,3982,5301,351,279,272,2211,2172,36.5,5.32,-100.0,-1,-1,26,139,44,2,0,0
human1_HC-22_maxbin.024.fasta_sub.contigs.fa,o__Clostridiales (UID1212),172,263,149,75.89,11.57,2.78,2950141,27026,3344,3344,16426,336,262,254,3127,3008,38.3,4.5,-100.0,-1,-1,78,151,33,1,0,0
human1_HC-22_maxbin.026.fasta.contigs.fa,k__Bacteria (UID203),5449,102,56,88.72,60.8,18.84,6841278,74573,7697,7697,4472,334,270,260,2715,2608,41.5,5.85,-100.0,-1,-1,29,39,18,15,1,0
human1_HC-22_maxbin.027.fasta.contigs.fa,f__Lachnospiraceae (UID1286),57,420,207,65.78,14.61,1.54,3324710,42747,4150,4150,3064,292,231,221,1557,1498,39.6,6.67,-100.0,-1,-1,142,224,50,3,1,0
human1_HC-22_maxbin.031.fasta.contigs.fa,o__Clostridiales (UID1226),155,278,158,67.22,6.07,5.26,1613626,21413,2002,2002,2657,304,246,235,1130,1071,40.3,6.72,-100.0,-1,-1,95,166,16,1,0,0
human1_HC-22_maxbin.032.fasta.contigs.fa,o__Clostridiales (UID1212),172,261,147,56.87,1.91,0.0,1916283,17142,2499,2499,2066,286,226,220,1279,1211,37.2,8.94,-100.0,-1,-1,113,142,6,0,0,0
human1_HC-22_metabat2.32.fa.contigs.fa,o__Clostridiales (UID1212),172,263,149,27.39,0.0,0.0,670564,5653,713,713,31316,347,279,271,1262,1213,38.3,5.07,-100.0,-1,-1,162,101,0,0,0,0
human1_HC-22_metabat2.66.fa.contigs.fa,p__Actinobacteria (UID2112),31,211,124,61.47,0.07,100.0,1419648,11325,1212,1212,71031,415,343,334,3834,3692,35.8,6.42,-100.0,-1,-1,91,119,1,0,0,0
human1_HC-23_maxbin.002.fasta.contigs.fa,o__Lactobacillales (UID544),293,475,267,99.63,1.5,0.0,3102164,40134,3039,3039,57643,354,288,275,2720,2600,35.5,6.13,-100.0,-1,-1,1,469,5,0,0,0
human1_HC-23_maxbin.003.fasta.contigs.fa,o__Bacteroidales (UID2657),160,492,269,21.38,0.76,22.22,1325835,19192,1157,1157,65161,457,338,321,5392,5087,38.0,5.47,-100.0,-1,-1,337,146,9,0,0,0
human1_HC-23_maxbin.004.fasta.contigs.fa,o__Clostridiales (UID1212),172,263,149,99.33,1.01,0.0,2114270,33323,2026,2026,225889,375,308,292,2737,2544,39.2,6.59,-100.0,-1,-1,1,260,2,0,0,0
human1_HC-23_maxbin.006.fasta.contigs.fa,o__Clostridiales (UID1212),172,261,147,99.32,0.31,20.0,2682739,27674,2588,2588,127466,377,304,293,1804,1715,36.4,6.75,-100.0,-1,-1,1,255,5,0,0,0
human1_HC-23_maxbin.007.fasta.contigs.fa,k__Bacteria (UID203),5449,104,58,55.17,1.72,0.0,3716000,54170,3197,3197,109938,427,351,334,2464,2285,39.0,4.22,-100.0,-1,-1,67,36,1,0,0,0
human1_HC-23_maxbin.008.fasta.contigs.fa,k__Bacteria (UID203),5449,103,58,76.55,12.24,0.0,5459689,85697,4573,4573,35479,449,362,343,2263,2136,39.0,5.04,-100.0,-1,-1,17,52,34,0,0,0
human1_HC-23_maxbin.010.fasta.contigs.fa,p__Firmicutes (UID1022),100,295,158,83.11,13.37,0.0,3211561,51056,3096,3096,31372,397,310,293,2194,2049,39.3,5.64,-100.0,-1,-1,76,191,26,2,0,0
human1_HC-23_maxbin.011.fasta.contigs.fa,o__Lactobacillales (UID544),293,475,267,39.14,0.0,0.0,1277436,17167,1235,1235,61780,373,304,290,2033,1908,33.8,7.44,-100.0,-1,-1,294,181,0,0,0,0
human1_HC-23_maxbin.012.fasta.contigs.fa,o__Bacteroidales (UID2657),160,492,269,96.67,8.71,47.83,4454919,67404,3978,3978,53253,414,333,316,2249,2127,38.7,4.67,-100.0,-1,-1,43,405,43,1,0,0
human1_HC-23_maxbin.013.fasta.contigs.fa,k__Bacteria (UID203),5449,104,58,58.7,0.0,0.0,1918489,26982,2009,2009,53535,347,279,265,1876,1761,35.2,5.48,-100.0,-1,-1,58,46,0,0,0,0
human1_HC-23_maxbin.016.fasta.contigs.fa,o__Clostridiales (UID1226),155,278,158,27.22,0.0,0.0,910156,9947,818,818,34804,383,322,309,2244,2142,40.0,3.59,-100.0,-1,-1,175,103,0,0,0,0
human1_HC-23_maxbin.018.fasta.contigs.fa,k__Bacteria (UID203),5449,104,58,98.28,11.91,70.97,3483517,42359,3346,3346,211570,366,306,293,3118,2943,34.1,6.79,-100.0,-1,-1,1,72,31,0,0,0
human1_HC-23_maxbin.021.fasta.contigs.fa,f__Lachnospiraceae (UID1256),33,333,171,96.49,0.1,50.0,2428085,30924,2180,2180,70706,409,333,318,4108,3853,39.8,6.59,-100.0,-1,-1,7,322,4,0,0,0
human1_HC-23_maxbin.022.fasta.contigs.fa,o__Clostridiales (UID1212),172,263,149,96.64,1.48,0.0,2481302,40018,2337,2337,119709,385,320,303,2110,1997,39.2,6.24,-100.0,-1,-1,6,252,5,0,0,0
human1_HC-23_maxbin.023.fasta.contigs.fa,f__Enterobacteriaceae (UID5124),134,1173,336,98.48,0.11,66.67,4880781,58751,4588,4588,114878,383,315,302,5232,4860,36.1,6.85,-100.0,-1,-1,10,1160,3,0,0,0
human1_HC-23_maxbin.024.fasta.contigs.fa,o__Clostridiales (UID1226),155,278,158,77.64,22.15,6.56,3524596,41248,3300,3300,55053,391,313,301,3391,3273,39.1,5.56,-100.0,-1,-1,52,174,49,2,1,0
human1_HC-23_maxbin.025.fasta.contigs.fa,k__Bacteria (UID203),5449,104,58,52.87,16.93,54.55,4608541,72397,4099,4099,13788,440,340,322,1846,1766,39.5,4.4,-100.0,-1,-1,38,43,18,5,0,0
human1_HC-23_maxbin.026.fasta_sub.contigs.fa,k__Bacteria (UID203),5449,104,58,27.87,0.0,0.0,3719542,57261,3898,3898,12324,368,273,259,1816,1708,39.3,4.29,-100.0,-1,-1,79,25,0,0,0,0
human1_HC-23_maxbin.027.fasta.contigs.fa,k__Bacteria (UID203),5449,103,57,73.68,8.77,29.41,2614884,31082,2292,2292,59412,409,337,324,3253,3031,40.7,6.24,-100.0,-1,-1,18,70,14,1,0,0
human1_HC-23_maxbin.028.fasta.contigs.fa,f__Lachnospiraceae (UID1256),33,333,171,85.38,59.28,4.29,4092910,50959,3858,3858,71942,385,313,300,2995,2853,40.3,6.07,-100.0,-1,-1,43,162,64,60,1,3
human1_HC-23_maxbin.029.fasta.contigs.fa,o__Clostridiales (UID1226),155,278,158,89.87,57.17,3.52,3909785,45032,3591,3591,84669,388,317,304,2242,2151,39.7,5.79,-100.0,-1,-1,27,109,142,0,0,0
human1_HC-23_maxbin.030.fasta.contigs.fa,f__Lachnospiraceae (UID1255),90,354,174,86.78,2.09,0.0,5174800,59229,4934,4934,94118,376,301,289,3177,3068,41.0,5.99,-100.0,-1,-1,60,289,5,0,0,0
human1_HC-23_maxbin.032.fasta.contigs.fa,k__Bacteria (UID203),5449,103,57,98.25,7.05,0.0,2811604,38911,2745,2746,56056,381,302,287,3245,2925,39.2,6.54,-100.0,-1,-1,1,78,24,0,0,0
human1_HC-23_maxbin.033.fasta.contigs.fa,k__Bacteria (UID203),5449,104,58,95.61,27.22,0.0,2809282,27083,2970,2970,20973,342,272,263,3337,3140,37.0,5.3,-100.0,-1,-1,9,63,29,3,0,0
human1_HC-23_maxbin.034.fasta.contigs.fa,f__Lachnospiraceae (UID1256),33,333,171,72.78,2.59,11.11,1541579,18934,1492,1492,42488,380,311,298,3301,3058,39.6,6.07,-100.0,-1,-1,88,238,6,1,0,0
human1_HC-23_maxbin.035.fasta.contigs.fa,o__Bacteroidales (UID2621),198,427,260,91.61,44.04,1.83,6401569,89132,6485,6485,7532,382,294,280,2382,2194,38.5,5.54,-100.0,-1,-1,55,236,105,24,7,0
human1_HC-23_maxbin.037.fasta.contigs.fa,p__Proteobacteria (UID3887),1487,256,160,65.49,12.15,0.0,1585246,15049,1674,1674,8521,351,276,267,1437,1391,34.9,10.53,-100.0,-1,-1,80,139,37,0,0,0
human1_HC-23_maxbin.038.fasta.contigs.fa,k__Bacteria (UID203),5449,103,58,92.01,14.84,59.09,4730902,53569,5276,5276,5504,327,266,256,2580,2419,36.2,5.15,-100.0,-1,-1,13,68,22,0,0,0
human1_HC-23_maxbin.043.fasta.contigs.fa,o__Clostridiales (UID1212),172,263,149,79.21,10.26,0.0,2563107,22126,3334,3334,2641,299,229,222,1209,1163,38.2,4.11,-100.0,-1,-1,51,190,21,1,0,0
human1_HC-23_metabat2.115.fa.contigs.fa,o__Clostridiales (UID1226),155,278,158,6.33,0.0,0.0,234495,3136,215,215,45283,385,313,298,1255,1209,39.2,6.09,-100.0,-1,-1,231,47,0,0,0,0
human1_HC-23_metabat2.138.fa_sub.contigs.fa,o__Clostridiales (UID1226),155,278,158,5.04,0.0,0.0,224537,2770,215,215,90964,338,301,288,1266,1209,40.7,0.0,-100.0,-1,-1,235,43,0,0,0,0
human1_HC-23_metabat2.21.fa.contigs.fa,f__Lachnospiraceae (UID1286),57,420,207,10.14,0.0,0.0,242689,2649,230,230,63910,366,303,291,1285,1225,38.4,4.93,-100.0,-1,-1,340,80,0,0,0,0
human1_HC-23_metabat2.57.fa.contigs.fa,p__Firmicutes (UID1022),100,295,158,74.81,0.0,0.0,795938,10854,757,757,189674,363,320,306,1453,1332,39.1,7.05,-100.0,-1,-1,104,191,0,0,0,0
human1_HC-24_maxbin.002.fasta.contigs.fa,o__Bacteroidales (UID2657),160,492,269,41.45,0.0,0.0,1702181,25076,1449,1449,69258,452,353,336,2396,2272,38.5,4.7,-100.0,-1,-1,249,243,0,0,0,0
human1_HC-24_maxbin.003.fasta.contigs.fa,k__Bacteria (UID203),5449,104,58,44.83,1.72,0.0,2893560,42360,2464,2464,89298,428,356,339,5392,5087,39.0,5.29,-100.0,-1,-1,74,29,1,0,0,0
human1_HC-24_maxbin.004.fasta.contigs.fa,p__Firmicutes (UID1022),100,295,158,40.42,0.0,0.0,755843,9018,718,718,118376,367,304,292,1800,1667,39.6,6.12,-100.0,-1,-1,172,123,0,0,0,0
human1_HC-24_maxbin.005.fasta.contigs.fa,g__Bacteroides (UID2691),33,839,309,58.28,1.74,37.5,3792850,61365,3108,3108,116215,467,371,351,1633,1539,38.9,4.69,-100.0,-1,-1,331,500,8,0,0,0
human1_HC-24_maxbin.007.fasta.contigs.fa,o__Lactobacillales (UID544),293,475,267,100.0,16.37,0.0,3506697,46038,3480,3480,63989,348,285,272,2375,2248,36.3,6.12,-100.0,-1,-1,0,398,72,5,0,0
human1_HC-24_maxbin.008.fasta.contigs.fa,f__Lachnospiraceae (UID1286),57,420,207,86.82,2.03,0.0,2660029,38365,2633,2633,103348,374,298,283,2726,2559,39.2,6.34,-100.0,-1,-1,60,355,5,0,0,0
human1_HC-24_maxbin.010.fasta.contigs.fa,o__Clostridiales (UID1212),172,261,147,100.0,0.0,0.0,2755815,28529,2657,2657,124320,377,304,293,2825,2668,36.3,6.58,-100.0,-1,-1,0,261,0,0,0,0
human1_HC-24_maxbin.011.fasta_sub.contigs.fa,o__Clostridiales (UID1226),155,278,158,58.23,5.06,0.0,2070264,22166,1869,1869,33299,383,320,308,4532,4362,39.7,3.88,-100.0,-1,-1,102,168,8,0,0,0
human1_HC-24_maxbin.012.fasta.contigs.fa,o__Bacteroidales (UID2654),163,486,266,77.04,4.38,82.35,3919539,59382,3831,3831,10352,399,305,289,2463,2313,39.2,4.79,-100.0,-1,-1,111,349,22,4,0,0
human1_HC-24_maxbin.013.fasta.contigs.fa,o__Clostridiales (UID1226),155,278,158,98.1,25.32,5.45,4108218,49807,3746,3746,59587,393,322,309,3253,3031,40.3,6.96,-100.0,-1,-1,4,229,40,5,0,0
human1_HC-24_maxbin.014.fasta_sub.contigs.fa,o__Clostridiales (UID1226),155,278,158,76.79,22.94,0.0,2787869,31747,2628,2628,67657,385,313,300,2971,2799,38.6,4.78,-100.0,-1,-1,84,149,45,0,0,0
human1_HC-24_maxbin.015.fasta.contigs.fa,f__Lachnospiraceae (UID1255),90,354,174,88.51,1.52,0.0,5227523,59864,4995,4995,96736,374,300,288,3067,2937,41.0,6.15,-100.0,-1,-1,40,310,4,0,0,0
human1_HC-24_maxbin.016.fasta.contigs.fa,o__Lactobacillales (UID544),293,475,267,98.88,2.34,11.11,2867699,38639,2814,2814,73533,364,301,287,2033,1908,34.4,6.36,-100.0,-1,-1,4,464,6,1,0,0
human1_HC-24_maxbin.017.fasta.contigs.fa,p__Firmicutes (UID1022),100,295,158,96.11,4.64,0.0,3145075,46427,3385,3385,17888,339,267,253,1644,1530,39.4,4.85,-100.0,-1,-1,9,276,10,0,0,0
human1_HC-24_maxbin.018.fasta.contigs.fa,p__Actinobacteria (UID2112),31,211,124,97.58,0.0,0.0,1764014,17206,1556,1556,258548,406,337,326,1577,1512,36.1,6.02,-100.0,-1,-1,6,205,0,0,0,0
human1_HC-24_maxbin.019.fasta_sub.contigs.fa,k__Bacteria (UID203),5449,103,57,64.91,8.93,31.58,2746402,34880,2600,2600,43584,381,307,294,2694,2569,39.8,6.24,-100.0,-1,-1,25,61,16,1,0,0
human1_HC-24_maxbin.021.fasta.contigs.fa,o__Bacteroidales (UID2621),198,427,260,90.77,42.47,3.41,6636944,97463,5831,5831,95248,431,342,325,4871,4551,38.8,4.91,-100.0,-1,-1,28,257,128,12,2,0
human1_HC-24_maxbin.022.fasta.contigs.fa,f__Lachnospiraceae (UID1286),57,420,207,93.77,7.05,3.7,3633331,45137,3436,3436,56703,393,316,303,3322,3174,39.0,6.37,-100.0,-1,-1,35,364,18,3,0,0
human1_HC-24_maxbin.023.fasta.contigs.fa,f__Lachnospiraceae (UID1256),33,333,171,96.49,0.58,0.0,2407700,30540,2153,2153,70486,410,334,319,4108,3853,39.8,6.56,-100.0,-1,-1,7,325,1,0,0,0
human1_HC-24_maxbin.024.fasta.contigs.fa,k__Bacteria (UID203),5449,104,58,89.66,17.54,12.5,2632094,23115,2842,2842,72037,338,272,263,3127,3008,38.2,5.02,-100.0,-1,-1,8,72,24,0,0,0
human1_HC-24_maxbin.025.fasta.contigs.fa,o__Clostridiales (UID1212),172,263,149,88.59,3.76,29.41,2704414,43710,2603,2603,119344,382,312,296,2662,2468,39.0,6.09,-100.0,-1,-1,22,234,5,0,2,0
human1_HC-24_maxbin.026.fasta_sub.contigs.fa,f__Lachnospiraceae (UID1256),33,333,171,42.3,20.91,11.27,2394643,29833,2264,2264,65067,379,310,297,2787,2669,39.7,7.09,-100.0,-1,-1,169,113,41,10,0,0
human1_HC-24_maxbin.027.fasta.contigs.fa,o__Bacteroidales (UID2657),160,492,269,92.88,45.13,48.79,7416819,117532,6562,6562,24253,430,338,320,2303,2158,39.3,4.62,-100.0,-1,-1,46,299,122,23,1,1
human1_HC-24_maxbin.028.fasta.contigs.fa,f__Lachnospiraceae (UID1256),33,333,171,93.37,0.0,0.0,3478383,40909,3338,3338,253943,377,319,307,3718,3505,41.2,5.88,-100.0,-1,-1,32,301,0,0,0,0
human1_HC-24_maxbin.029.fasta_sub.contigs.fa,k__Bacteria (UID203),5449,103,57,94.74,29.03,0.0,2738869,49173,3008,3008,32091,338,270,254,4643,4291,40.7,5.5,-100.0,-1,-1,6,63,34,0,0,0
human1_HC-24_maxbin.030.fasta_sub.contigs.fa,f__Lachnospiraceae (UID1256),33,333,171,59.14,27.97,10.11,1915198,22957,1828,1828,59582,379,313,300,1823,1718,40.4,5.39,-100.0,-1,-1,122,126,83,2,0,0
human1_HC-24_maxbin.032.fasta.contigs.fa,o__Clostridiales (UID1212),172,261,147,93.88,3.76,0.0,3023254,27601,2998,2998,31597,368,297,288,2014,1957,37.1,6.03,-100.0,-1,-1,10,244,7,0,0,0
human1_HC-24_maxbin.033.fasta_sub.contigs.fa,o__Clostridiales (UID1212),172,263,149,68.5,14.44,4.17,6466748,94794,7493,7493,7615,319,242,229,2678,2540,39.8,5.29,-100.0,-1,-1,97,133,27,5,1,0
human1_HC-24_maxbin.036.fasta.contigs.fa,f__Enterobacteriaceae (UID5124),134,1173,336,93.79,1.67,5.88,4501481,53388,4510,4510,19829,366,296,284,3076,2854,36.1,6.92,-100.0,-1,-1,61,1095,17,0,0,0
human1_HC-24_maxbin.037.fasta.contigs.fa,k__Bacteria (UID203),5449,103,57,95.61,16.01,15.79,3140184,39391,3168,3168,18038,363,295,283,2254,2134,38.9,6.52,-100.0,-1,-1,3,68,24,5,3,0
human1_HC-24_maxbin.039.fasta.contigs.fa,o__Selenomonadales (UID1024),64,334,167,60.14,9.01,8.82,2693714,30942,3103,3103,4777,327,251,241,2783,2586,37.3,5.23,-100.0,-1,-1,127,183,19,5,0,0
human1_HC-24_maxbin.040.fasta.contigs.fa,f__Lachnospiraceae (UID1255),90,354,174,94.34,24.9,2.67,3364070,36943,3537,3537,9100,354,283,272,1517,1463,39.5,3.93,-100.0,-1,-1,22,272,54,5,1,0
human1_HC-24_maxbin.045.fasta.contigs.fa,p__Proteobacteria (UID3887),1487,256,161,84.1,4.34,0.0,1772470,17746,1977,1977,3632,325,261,252,1894,1827,35.3,6.47,-100.0,-1,-1,40,204,12,0,0,0
human1_HC-24_maxbin.046.fasta.contigs.fa,o__Lactobacillales (UID544),293,473,265,34.8,5.38,6.25,1800553,22056,2441,2441,1742,275,213,204,1623,1498,35.1,6.94,-100.0,-1,-1,308,137,26,2,0,0
human1_HC-24_metabat2.119.fa.contigs.fa,k__Bacteria (UID203),5449,103,57,49.12,0.0,0.0,1022337,12758,1009,1009,15853,377,311,298,2854,2732,39.6,6.67,-100.0,-1,-1,68,35,0,0,0,0
human1_HC-24_metabat2.125.fa.contigs.fa,c__Epsilonproteobacteria (UID3065),111,445,271,67.57,0.0,0.0,997727,20725,1109,1109,11337,338,280,262,2195,1921,40.2,4.46,-100.0,-1,-1,138,307,0,0,0,0
human1_HC-24_metabat2.24.fa.contigs.fa,o__Clostridiales (UID1226),155,278,158,17.72,0.0,0.0,669028,7747,576,576,155630,412,342,329,1530,1480,39.3,7.82,-100.0,-1,-1,202,76,0,0,0,0
human1_HC-24_metabat2.49.fa.contigs.fa,f__Lachnospiraceae (UID1256),33,333,171,80.6,6.63,14.29,1913364,23492,1794,1794,141998,396,320,307,2373,2248,40.2,5.59,-100.0,-1,-1,58,261,14,0,0,0
human1_HC-24_metabat2.53.fa_sub.contigs.fa,k__Bacteria (UID203),5449,103,57,7.02,0.0,0.0,245120,3047,239,239,36949,351,305,292,1187,1125,41.0,0.0,-100.0,-1,-1,85,18,0,0,0,0
human1_HC-24_metabat2.86.fa.contigs.fa,o__Clostridiales (UID1226),155,278,158,16.86,0.0,0.0,360271,4331,345,345,23109,393,318,305,1651,1591,39.7,3.7,-100.0,-1,-1,210,68,0,0,0,0
human1_HC-24_metabat2.96.fa.contigs.fa,o__Clostridiales (UID1212),172,263,149,28.12,0.0,0.0,1013043,12760,904,904,22965,383,311,297,2482,2317,39.7,9.5,-100.0,-1,-1,165,98,0,0,0,0
human1_HC-2_maxbin.002.fasta.contigs.fa,o__Bacteroidales (UID2657),160,492,269,94.8,1.05,46.15,4388723,65017,3672,3672,107465,439,362,344,2971,2799,39.0,5.03,-100.0,-1,-1,17,464,10,1,0,0
human1_HC-2_maxbin.003.fasta.contigs.fa,f__Lachnospiraceae (UID1286),57,420,207,73.75,4.75,6.67,2810287,41011,2818,2818,72471,378,293,278,2787,2669,39.2,6.27,-100.0,-1,-1,124,285,9,2,0,0
human1_HC-2_maxbin.005.fasta.contigs.fa,f__Lachnospiraceae (UID1286),57,420,207,95.58,2.42,14.29,3311987,42315,3054,3055,68989,398,325,311,2733,2571,39.3,6.18,-100.0,-1,-1,18,395,7,0,0,0
human1_HC-2_maxbin.007.fasta.contigs.fa,g__Bacteroides (UID2691),33,839,309,9.32,0.0,0.0,575458,9093,504,504,26814,442,349,331,2010,1847,39.0,3.98,-100.0,-1,-1,702,137,0,0,0,0
human1_HC-2_maxbin.008.fasta.contigs.fa,p__Firmicutes (UID1022),100,295,158,6.81,1.27,0.0,447852,6190,434,434,36526,396,301,286,1800,1667,38.3,3.99,-100.0,-1,-1,249,44,2,0,0,0
human1_HC-2_maxbin.009.fasta.contigs.fa,o__Clostridiales (UID1212),172,260,146,98.63,0.0,0.0,2705556,37938,2537,2538,93496,389,315,300,3245,2925,39.3,6.34,-100.0,-1,-1,3,257,0,0,0,0
human1_HC-2_maxbin.011.fasta.contigs.fa,o__Clostridiales (UID1212),172,261,147,83.67,0.0,0.0,2454255,25189,2340,2340,124320,382,306,295,1804,1715,36.4,6.85,-100.0,-1,-1,38,223,0,0,0,0
human1_HC-2_maxbin.013.fasta_sub.contigs.fa,o__Clostridiales (UID1226),155,278,158,65.17,6.96,0.0,3189923,40982,2933,2933,45515,398,317,303,2997,2851,39.6,7.29,-100.0,-1,-1,93,167,18,0,0,0
human1_HC-2_maxbin.015.fasta.contigs.fa,o__Lactobacillales (UID544),293,473,265,99.25,0.19,0.0,3405668,41648,3266,3266,232429,368,307,294,3118,2943,34.0,6.85,-100.0,-1,-1,2,470,1,0,0,0
human1_HC-2_maxbin.016.fasta.contigs.fa,f__Lachnospiraceae (UID1286),57,420,207,57.78,3.14,0.0,2696605,35775,2659,2659,70157,371,303,289,3746,3481,38.9,4.87,-100.0,-1,-1,188,223,9,0,0,0
human1_HC-2_maxbin.017.fasta.contigs.fa,o__Clostridiales (UID1226),155,278,158,51.27,23.73,3.64,2554414,28281,2506,2506,29250,372,297,285,4532,4362,39.3,4.86,-100.0,-1,-1,126,105,43,4,0,0
human1_HC-2_maxbin.020.fasta.contigs.fa,o__Clostridiales (UID1226),155,278,158,88.27,83.97,0.77,4233837,47874,3803,3803,50396,397,330,317,2455,2360,39.4,4.76,-100.0,-1,-1,24,104,97,52,1,0
human1_HC-2_maxbin.021.fasta.contigs.fa,o__Clostridiales (UID1212),172,263,149,95.3,1.28,12.5,2530053,40769,2373,2373,120865,385,321,304,2110,1997,39.2,6.03,-100.0,-1,-1,8,251,2,2,0,0
human1_HC-2_maxbin.023.fasta_sub.contigs.fa,f__Lachnospiraceae (UID1256),33,333,171,40.61,2.34,66.67,1362103,16715,1268,1268,63737,388,318,305,2737,2600,40.6,6.98,-100.0,-1,-1,208,119,6,0,0,0
human1_HC-2_maxbin.025.fasta.contigs.fa,g__Prevotella (UID2724),55,567,296,91.53,6.05,0.0,3519277,52099,2914,2914,187797,430,352,335,2777,2658,38.6,4.75,-100.0,-1,-1,42,494,30,1,0,0
human1_HC-2_maxbin.027.fasta.contigs.fa,o__Clostridiales (UID1226),155,278,158,87.97,0.0,0.0,2754317,31498,2498,2498,63672,386,317,304,3391,3273,39.9,5.17,-100.0,-1,-1,27,251,0,0,0,0
human1_HC-2_maxbin.028.fasta.contigs.fa,c__Epsilonproteobacteria (UID3065),111,445,271,96.74,0.86,0.0,1583660,32938,1621,1621,362779,357,303,283,2358,2134,40.2,5.39,-100.0,-1,-1,12,430,3,0,0,0
human1_HC-2_maxbin.029.fasta.contigs.fa,k__Bacteria (UID203),5449,103,57,98.25,50.88,28.0,4117708,49629,3652,3652,51661,402,332,318,3253,3031,40.4,6.05,-100.0,-1,-1,1,56,44,2,0,0
human1_HC-2_maxbin.030.fasta.contigs.fa,f__Lachnospiraceae (UID1255),90,354,174,93.68,6.94,0.0,5643105,64439,5562,5562,62554,363,292,280,3067,2937,41.0,5.61,-100.0,-1,-1,17,313,24,0,0,0
human1_HC-2_maxbin.032.fasta_sub.contigs.fa,p__Actinobacteria (UID2112),31,211,124,61.77,1.73,33.33,1135308,11232,1017,1017,133980,413,337,326,1577,1512,36.1,6.45,-100.0,-1,-1,91,117,3,0,0,0
human1_HC-2_maxbin.033.fasta.contigs.fa,o__Clostridiales (UID1120),304,250,143,84.27,1.4,0.0,1505108,26749,1500,1500,47150,363,302,284,4643,4291,40.2,5.29,-100.0,-1,-1,42,205,3,0,0,0
human1_HC-2_maxbin.034.fasta.contigs.fa,f__Lachnospiraceae (UID1255),90,354,174,49.1,13.53,7.14,3270938,43511,3269,3269,34699,371,291,278,2708,2510,39.7,6.65,-100.0,-1,-1,161,155,36,2,0,0
human1_HC-2_maxbin.035.fasta.contigs.fa,k__Bacteria (UID203),5449,104,58,70.69,0.0,0.0,6309766,59764,6017,6017,15549,375,316,306,4315,4216,35.8,5.75,-100.0,-1,-1,56,48,0,0,0,0
human1_HC-2_maxbin.036.fasta.contigs.fa,f__Lachnospiraceae (UID1286),57,420,207,71.94,10.83,5.8,2471262,33975,2771,2771,14223,335,267,255,1675,1519,39.0,6.53,-100.0,-1,-1,91,283,39,4,3,0
human1_HC-2_maxbin.037.fasta.contigs.fa,g__Pseudomonas (UID4550),78,1044,368,21.28,1.79,0.0,1785194,18880,2135,2135,6754,316,246,237,2825,2668,36.2,4.2,-100.0,-1,-1,777,235,31,1,0,0
