## 1 - Complete phage contigs - category 1 (sure)
## Contig_id,Nb genes contigs,Fragment,Nb genes,Category,Nb phage hallmark genes,Phage gene enrichment sig,Non-Caudovirales phage gene enrichment sig,Pfam depletion sig,Uncharacterized enrichment sig,Strand switch depletion sig,Short genes enrichment sig
VIRSorter_0000045980,31,VIRSorter_0000045980-gene_16-gene_31,16,3,,,,gene_16-gene_31:4.02734522457907,gene_16-gene_29:3.21953686324524,,
VIRSorter_0000046650,153,VIRSorter_0000046650-gene_103-gene_148,46,3,,,,gene_103-gene_146:10.06456653024026,gene_112-gene_148:4.33515492710851,,
VIRSorter_0000047406,135,VIRSorter_0000047406-gene_50-gene_135,86,3,,,,gene_50-gene_135:40.54513936974864,gene_50-gene_120:11.54849903063571,gene_67-gene_135:2.18783741244094,
VIRSorter_0000047795,13,VIRSorter_0000047795-gene_1-gene_10,10,3,,,,gene_1-gene_10:4.90865877729139,gene_1-gene_10:5.13392958151547,,
VIRSorter_0000047828,13,VIRSorter_0000047828-gene_4-gene_13,10,3,,,,gene_4-gene_13:4.90865877729139,gene_4-gene_13:5.13392958151547,,
VIRSorter_0000048295,24,VIRSorter_0000048295-gene_10-gene_24,15,3,,,,gene_10-gene_24:6.78380691988946,gene_12-gene_24:4.27819123825880,,gene_10-gene_24:2.39415790792958
VIRSorter_0000048868,115,VIRSorter_0000048868-gene_98-gene_115,18,3,,,,gene_98-gene_115:5.16556519169480,gene_98-gene_115:4.11124565861901,,
VIRSorter_0000048934,79,VIRSorter_0000048934-gene_10-gene_62,53,3,,,,gene_10-gene_62:10.90429178447271,gene_10-gene_47:3.70727816544815,,
VIRSorter_0000049036,64,VIRSorter_0000049036-gene_41-gene_64,24,3,,,,gene_41-gene_64:4.01587318142395,gene_53-gene_64:4.17319477698210,,
VIRSorter_0000049337,172,VIRSorter_0000049337-gene_80-gene_160,81,3,,,,gene_80-gene_160:11.48474195960094,gene_80-gene_160:4.11284150614522,,
VIRSorter_0000050591,19,VIRSorter_0000050591-gene_7-gene_19,13,3,,,,gene_7-gene_19:5.94089372098456,gene_7-gene_19:6.23374576647587,,
VIRSorter_0000051228,79,VIRSorter_0000051228-gene_26-gene_74,49,3,,,,gene_26-gene_74:4.80468155629880,gene_26-gene_71:4.12527566137953,,
VIRSorter_0000052470,53,VIRSorter_0000052470-gene_14-gene_47,34,3,,,,gene_14-gene_45:7.14798857861938,gene_14-gene_47:4.76169134010456,,
VIRSorter_0000052512,26,VIRSorter_0000052512-gene_1-gene_17,17,3,,,,gene_1-gene_17:7.86002849057776,gene_4-gene_13:3.94923815069787,,gene_4-gene_13:2.85523754552234
VIRSorter_0000053070,193,VIRSorter_0000053070-gene_15-gene_107,93,3,,,,gene_15-gene_107:37.62486551705612,gene_15-gene_89:23.77435373463201,,
VIRSorter_0000053182,58,VIRSorter_0000053182-gene_3-gene_22,20,3,,,,gene_3-gene_22:8.72918146588222,gene_3-gene_12:3.04579349281492,,
VIRSorter_0000053538,69,VIRSorter_0000053538-gene_10-gene_52,43,3,,,,gene_10-gene_52:6.35426823168275,gene_10-gene_52:4.47291918920492,,
VIRSorter_0000054795,94,VIRSorter_0000054795-gene_14-gene_29,16,3,,,,gene_14-gene_29:5.89096666237234,gene_14-gene_29:6.25139994913087,,
VIRSorter_0000056336,31,VIRSorter_0000056336-gene_10-gene_25,16,3,,,,gene_10-gene_25:5.37521681807867,gene_11-gene_25:3.77230992664401,,
VIRSorter_0000056485,184,VIRSorter_0000056485-gene_4-gene_103,100,3,,,,gene_6-gene_103:24.01556949895951,gene_4-gene_103:20.57407510174195,,
VIRSorter_0000058921,76,VIRSorter_0000058921-gene_35-gene_76,42,3,,,,gene_35-gene_76:5.80840277061845,gene_35-gene_76:6.39839608958034,,
VIRSorter_0000059775,52,VIRSorter_0000059775-gene_1-gene_23,23,3,,,,gene_1-gene_23:5.95786816208242,gene_9-gene_19:2.22534180844203,,
VIRSorter_0000064621,15,VIRSorter_0000064621-gene_5-gene_15,11,3,,,,gene_5-gene_15:5.17730536028661,gene_5-gene_14:4.81171028678155,,
VIRSorter_0000065276,85,VIRSorter_0000065276-gene_1-gene_65,65,3,,,,gene_1-gene_65:5.47195137605173,gene_48-gene_65:3.16019694833556;gene_1-gene_13:4.50783413418082,,
VIRSorter_0000065532,63,VIRSorter_0000065532-gene_21-gene_63,43,3,,,,gene_21-gene_63:4.03954718927518,gene_42-gene_63:2.44613112594244,,
VIRSorter_0000066440,65,VIRSorter_0000066440-gene_43-gene_65,23,3,,,,gene_43-gene_65:7.04588889548651,gene_46-gene_65:3.37745389211612,,
VIRSorter_0000066512,17,VIRSorter_0000066512-gene_1-gene_12,12,3,,,,gene_1-gene_12:3.98046481497838,gene_1-gene_12:4.22156529530576,,
VIRSorter_0000067045,25,VIRSorter_0000067045-gene_5-gene_24,20,3,,,,gene_5-gene_24:6.46500722204714,gene_5-gene_24:6.85652774430047,,
VIRSorter_0000067069,68,VIRSorter_0000067069-gene_33-gene_52,20,3,,,,gene_33-gene_52:4.10089249053172,gene_33-gene_52:2.32380597376587,,
VIRSorter_0000067622,49,VIRSorter_0000067622-gene_19-gene_49,31,3,,,,gene_19-gene_49:11.80132852462708,gene_20-gene_49:6.72700389651885,,
VIRSorter_0000067674,229,VIRSorter_0000067674-gene_1-gene_47,47,3,,,,gene_1-gene_47:11.34329531175004,gene_1-gene_42:3.10325217769722,,
VIRSorter_0000068879,27,VIRSorter_0000068879-gene_9-gene_24,16,3,,,,gene_9-gene_24:7.22085793327407,gene_9-gene_23:5.29041618906828,,
VIRSorter_0000070527-circular,164,VIRSorter_0000070527-circular-gene_11-gene_110,100,3,,,,gene_11-gene_110:55.08615369543455,gene_11-gene_110:43.67886623312459,,gene_24-gene_109:10.71360389321940
