CONTIG_NAME	CALL	CONTIG_LENGTH	MIN_MAX_SCORE	AVG_MAX_SCORE	SYNTENY	DIRECTION	CLADE_A	CLADE_B	LCA	MELDED_A	MELDED_B	TAXONOMY_A	TAXONOMY_B	LOCI	ANNOTATIONS:UNIREF50	ANNOTATIONS:UNIREF90
megahit_177499	lgt	830	0.8605	0.8747	AB	A?B	s__Bacteroides_pectinophilus	s__Eubacterium_eligens	o__Clostridiales	--	--	r__Root|k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Clostridiales_noname|g__Clostridiales_noname|s__Bacteroides_pectinophilus	r__Root|k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Eubacteriaceae|g__Eubacterium|s__Eubacterium_eligens	2:215:-|475:830:-	UniRef50_Q46BI1|UniRef50_O52593	UniRef90_R5ZSX6|UniRef90_R6K728
megahit_178199	lgt	3131	0.8858	0.9712	AAAB	A?B	s__Flavonifractor_plautii	s__Lachnospiraceae_bacterium_7_1_58FAA	o__Clostridiales	--	--	r__Root|k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Clostridiales_noname|g__Flavonifractor|s__Flavonifractor_plautii	r__Root|k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Lachnospiraceae_noname|s__Lachnospiraceae_bacterium_7_1_58FAA	335:1381:-|1503:2129:-|2517:2909:+|2913:3118:+	UniRef50_R5IDK2|UniRef50_G9YPB4|UniRef50_G9YPB5|UniRef50_H1CEH3	UniRef90_G9YPB3|UniRef90_G9YPB4|UniRef90_G9YPB5|UniRef90_H1CEH3
megahit_178925	lgt	4135	0.8451	0.9036	AB	A?B	s__Clostridiales_bacterium_1_7_47FAA	s__Clostridium_clostridioforme	o__Clostridiales	--	--	r__Root|k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Clostridiales_noname|g__Clostridiales_noname|s__Clostridiales_bacterium_1_7_47FAA	r__Root|k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Clostridiaceae|g__Clostridium|s__Clostridium_clostridioforme	1222:1610:+|2084:3141:-	UniRef50_C5EQ81|UniRef50_N9Z378	UniRef90_C5EQ81|UniRef90_N9Z378
megahit_179751	lgt	9454	0.8425	0.9316	AA*AABBBA	A?B	s__Clostridium_sp_SS2_1	s__Anaerostipes_hadrus	o__Clostridiales	--	--	r__Root|k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Clostridiaceae|g__Clostridium|s__Clostridium_sp_SS2_1	r__Root|k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Anaerostipes|s__Anaerostipes_hadrus	1:270:-|1176:1847:-|1834:2271:-|2243:2665:-|2804:3199:-|4786:5214:+|5225:6637:+|6634:7690:+|9167:9454:+	UniRef50_R6E1Z6|UniRef50_G1WSL8|UniRef50_L1Q6L7|UniRef50_B0P3B8|UniRef50_B0P3B6|UniRef50_S8BPW4|UniRef50_L1Q6M7|UniRef50_L1Q650|UniRef50_D4MWJ5	UniRef90_D4MWK4|UniRef90_B0P3C0|UniRef90_L1Q6L7|UniRef90_B0P3B8|UniRef90_B0P3B6|UniRef90_L1Q5U9|UniRef90_L1Q6M7|UniRef90_L1Q650|UniRef90_D4MWJ5
megahit_179858	lgt	1241	0.9854	0.9940	ABB	A?B	s__Flavonifractor_plautii	s__Clostridium_sp_ATCC_BAA_442	o__Clostridiales	--	--	r__Root|k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Clostridiales_noname|g__Flavonifractor|s__Flavonifractor_plautii	r__Root|k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Clostridiaceae|g__Clostridium|s__Clostridium_sp_ATCC_BAA_442	117:407:+|394:666:+|659:901:+	UniRef50_G9YN28|UniRef50_U2DHM6|UniRef50_U2DCF0	UniRef90_G9YN28|UniRef90_U2DHM6|UniRef90_U2DCF0
megahit_181343	lgt	3234	0.9955	0.9957	AB	A?B	s__Bacteroides_sp_4_3_47FAA	s__Bacteroides_massiliensis	g__Bacteroides	--	--	r__Root|k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_sp_4_3_47FAA	r__Root|k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_massiliensis	1:258:-|280:1624:-	UniRef50_G1UMM8|UniRef50_R5WEN4	UniRef90_G1UMM8|UniRef90_U6RHW7
megahit_181384	lgt	3258	0.8088	0.8843	ABA	B>A	g__Enterobacter	s__Yokenella_regensburgei	f__Enterobacteriaceae	s__Enterobacter_cloacae; s__Enterobacter_sp_MGH_26; s__Enterobacter_sp_MGH_8	--	r__Root|k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacteriales|f__Enterobacteriaceae|g__Enterobacter	r__Root|k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacteriales|f__Enterobacteriaceae|g__Yokenella|s__Yokenella_regensburgei	62:1103:-|1103:2049:-|2422:3258:-	UniRef50_G9Z9U1|UniRef50_UPI0003AA2076|UniRef50_P0A2K8	UniRef90_Y1NXC0|UniRef90_UPI0003AA2076|UniRef90_P0A2K8
megahit_182344	lgt	4035	0.9058	0.9520	AAABB	A?B	g__Lachnospiraceae_noname	s__Blautia_hansenii	f__Lachnospiraceae	s__Lachnospiraceae_bacterium_4_1_37FAA; s__Lachnospiraceae_bacterium_6_1_63FAA	--	r__Root|k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Lachnospiraceae_noname	r__Root|k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Blautia|s__Blautia_hansenii	1:905:+|895:1308:+|1393:1668:+|1943:3298:-|3319:4035:-	UniRef50_R5XP09|UniRef50_D4LTT2|UniRef50_D4JA89|UniRef50_W0NJC3|UniRef50_R6NIJ8	UniRef90_R5XP09|UniRef90_R5WU81|UniRef90_F3AEA6|UniRef90_C9L4Z0|UniRef90_C9L4Z1
megahit_182357	lgt	1387	0.8607	0.9212	AB	A?B	s__Ruminococcus_sp_JC304	s__Faecalibacterium_prausnitzii	f__Ruminococcaceae	--	--	r__Root|k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Ruminococcus|s__Ruminococcus_sp_JC304	r__Root|k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Faecalibacterium|s__Faecalibacterium_prausnitzii	1:527:+|585:1076:+	UniRef50_R6ZPX8|UniRef50_R5QSF6	UniRef90_UPI0002EB4DA7|UniRef90_C7HA87
megahit_18427	lgt	186663	0.8263	0.9691	AAAAAAAAAAAAAAAAA*B*BBBBBBBBBBBBBBB*BBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBB*BBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBB*BBBBBBBBBBBBBBBBBBBBB	A?B	f__Enterobacteriaceae	f__Pseudomonadaceae	c__Gammaproteobacteria	--	--	r__Root|k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacteriales|f__Enterobacteriaceae	r__Root|k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Pseudomonadales|f__Pseudomonadaceae	238:1651:+|1834:3015:+|2984:3943:+|4110:4856:+|4887:5453:+|5508:7677:-|7814:10222:-|10524:11708:+|12160:14674:-|15094:15843:-|15840:16667:+|16704:17594:-|17592:18553:-|18640:19709:-|19994:21841:-|21985:23359:-|23447:24148:+|24144:25524:-|25552:26412:-|26463:28007:-|28029:28565:-|28578:29048:-|29105:29362:-|29496:30365:-|30382:30792:-|30938:31810:-|31820:32617:-|32636:33280:-|33277:35176:-|35722:37092:-|37173:38855:-|39096:39596:-|40237:41757:+|41797:42900:+|42921:44032:+|44021:46452:+|55262:56482:+|56479:57150:+|57160:57960:-|57938:58570:-|58585:59601:-|59602:59952:-|61138:61809:+|64522:65780:+|68802:70223:-|72972:73694:-|74392:75378:+|75397:77688:+|77869:78684:-|78722:79260:-|79263:81317:-|81314:82329:-|82349:82909:+|82947:83834:+|83971:84275:-|84294:85667:-|85690:87000:-|86997:88014:-|88014:88667:-|88671:89459:+|89523:90626:+|90672:91229:+|91360:92342:-|92461:93425:+|93425:94243:+|94357:95925:-|96090:97010:-|97027:98576:-|98645:99595:+|99627:99953:+|100056:101024:+|101038:101658:+|101692:102840:+|103013:104317:+|104422:104868:-|105008:105817:-|105817:107058:-|107127:108090:+|108064:108390:-|109167:110168:-|110385:110816:+|111169:111591:-|111733:112788:+|112885:113542:-|113550:114092:-|114169:116246:+|116243:116515:+|116543:117229:-|117505:118245:+|118248:120032:+|120039:121343:+|121425:122483:+|122681:123412:+|123452:125045:+|125175:125822:-|126191:127318:+|127376:128966:+|129036:129659:+|129695:130582:+|130814:131617:+|131583:132182:+|132193:133272:+|133260:134159:+|134156:134791:+|134936:135709:-|135761:136435:-|136435:137459:-|137711:139852:+|139965:140684:-|140722:141510:-|141503:142288:-|142288:142770:-|142829:143758:+|143887:144840:-|144897:145187:-|145250:148054:+|148321:149124:-|149155:149457:+|149491:150096:+|150266:150904:+|150915:151793:+|151790:153898:+|153997:154773:+|154790:156577:-|156588:157934:-|158328:158612:+|158857:159324:+|159984:161385:+|161486:162715:+|162808:163419:-|163416:164354:-|164356:165161:-|165156:166304:-|166360:167419:-|167473:168858:-|168917:170589:-|170790:171557:-|171623:172930:-|173203:173604:+|173601:175562:-|175559:175879:-|175906:176214:-|176322:176642:-|177789:179282:-|179463:181219:-|181235:182356:-|182804:183703:-|183750:185042:+|185056:186276:+	UniRef50_Q0BAQ4|UniRef50_B5FN15|UniRef50_C4ZYY9|UniRef50_P0ADM9|UniRef50_P0AGE7|UniRef50_unknown|UniRef50_I5QZN0|UniRef50_B1LL44|UniRef50_E7SZH1|UniRef50_Q8FBT8|UniRef50_Q21E72|UniRef50_P07654|UniRef50_Q98FL3|UniRef50_Q87C91|UniRef50_Q83IY4|UniRef50_A3MND6|UniRef50_A1AHR3|UniRef50_A9H9A8|UniRef50_Q14K07|UniRef50_P92549|UniRef50_Q0VKX1|UniRef50_Q12HP7|UniRef50_A1WF53|UniRef50_C5BKK1|UniRef50_P0A103|UniRef50_Q9KNG7|UniRef50_O83296|UniRef50_B0KRB8|UniRef50_A3NF54|UniRef50_Q0BAQ4|UniRef50_Q2S6M5|UniRef50_C1DNF9|UniRef50_C5BKL9|UniRef50_Q9I7C4|UniRef50_A4VFG0|UniRef50_Q9I7C2|UniRef50_Q122B5|UniRef50_Q21ZJ6|UniRef50_J0Y171|UniRef50_J0PC96|UniRef50_L0FQ39|UniRef50_L0FTS8|UniRef50_J0PC98|UniRef50_C6WWR3|UniRef50_B1K1C0|UniRef50_I4KME6|UniRef50_A6V071|UniRef50_Q4KKS1|UniRef50_E2XJ48|UniRef50_A0A038GIU1|UniRef50_F3IWE5|UniRef50_B2SII2|UniRef50_W8X3U4|UniRef50_J2ERM5|UniRef50_M4K5N2|UniRef50_P0AGJ0|UniRef50_L0GW38|UniRef50_Q3KKE6|UniRef50_P57948|UniRef50_K9NB52|UniRef50_Q88B45|UniRef50_Q500S6|UniRef50_P28304|UniRef50_Q9PHC7|UniRef50_Q3J818|UniRef50_A4XNC0|UniRef50_W0GYC5|UniRef50_R9P3Z8|UniRef50_A4XNC3|UniRef50_U6AG79|UniRef50_E1T9G7|UniRef50_B7MHB6|UniRef50_Q4ZUZ0|UniRef50_A4JKW7|UniRef50_J2E5E8|UniRef50_E3I1W3|UniRef50_Q126M1|UniRef50_P11720|UniRef50_Q4KKP2|UniRef50_G2JI43|UniRef50_M4K9H9|UniRef50_M4K5R6|UniRef50_A4VS01|UniRef50_Q9I767|UniRef50_M7PBX7|UniRef50_unknown|UniRef50_Q3KK73|UniRef50_G8PY38|UniRef50_W8VGA5|UniRef50_O34214|UniRef50_Q47945|UniRef50_B3PHW5|UniRef50_Q3KK80|UniRef50_G7T9W9|UniRef50_S6APV5|UniRef50_D3HNL5|UniRef50_A1TT20|UniRef50_W8QTR6|UniRef50_G4QNV1|UniRef50_J2XV27|UniRef50_F2KB29|UniRef50_M1F8J4|UniRef50_Q6LVR2|UniRef50_I4L4G0|UniRef50_F0RPV6|UniRef50_V8R1L3|UniRef50_Q0KDG3|UniRef50_Q9I1W8|UniRef50_M4K5V1|UniRef50_F6BNK0|UniRef50_Q8FUU5|UniRef50_M4K9L4|UniRef50_V9R693|UniRef50_B7V732|UniRef50_A4VFR9|UniRef50_unknown|UniRef50_Q4ZZT0|UniRef50_K0WL48|UniRef50_P00106|UniRef50_O52376|UniRef50_K9NBZ2|UniRef50_unknown|UniRef50_E2XJC4|UniRef50_O34206|UniRef50_P23747|UniRef50_E2XJC7|UniRef50_I7CBG9|UniRef50_P21345|UniRef50_Q500N2|UniRef50_A6V2K8|UniRef50_W8U7U4|UniRef50_L0LMR9|UniRef50_A0A024HEJ5|UniRef50_Q48QD1|UniRef50_V8R0S4|UniRef50_P0AF43|UniRef50_U5UBZ0|UniRef50_P42308|UniRef50_F6AD78|UniRef50_C1DH36|UniRef50_Q88RH7|UniRef50_M4K9P7|UniRef50_Q88RH7|UniRef50_A8INB1|UniRef50_Q3JNU0|UniRef50_Q2RSB2|UniRef50_Q4ZLD0|UniRef50_Q60759|UniRef50_B0CVC5	UniRef90_B7N211|UniRef90_A0A023V7C8|UniRef90_A0A023V6E9|UniRef90_A0A023V547|UniRef90_I6REE5|UniRef90_unknown|UniRef90_unknown|UniRef90_B7NF34|UniRef90_E7SZH1|UniRef90_Q8FBT8|UniRef90_Q5PKW4|UniRef90_P07654|UniRef90_P0AGH9|UniRef90_P0AG82|UniRef90_unknown|UniRef90_A7ZTU1|UniRef90_A1AHR3|UniRef90_Q48BG5|UniRef90_A6VF33|UniRef90_A6VF34|UniRef90_A0A024ECJ4|UniRef90_V8QZY1|UniRef90_Q48BG0|UniRef90_Q4K3A3|UniRef90_E2Y0C8|UniRef90_I2BMT3|UniRef90_S6N4C0|UniRef90_Q4K3A0|UniRef90_unknown|UniRef90_Q4K396|UniRef90_C3K1G2|UniRef90_unknown|UniRef90_Q48QK0|UniRef90_P0A120|UniRef90_UPI0002E84590|UniRef90_unknown|UniRef90_J0P5X0|UniRef90_J1I8V5|UniRef90_J0Y171|UniRef90_J0PC96|UniRef90_J1I9X4|UniRef90_J0P5X4|UniRef90_J0PC98|UniRef90_M4WVL5|UniRef90_M4KC46|UniRef90_W2DQ14|UniRef90_V7DZC6|UniRef90_unknown|UniRef90_E2XJ48|UniRef90_C3KE39|UniRef90_unknown|UniRef90_V8R2J3|UniRef90_I2BY78|UniRef90_I2BTI6|UniRef90_I4L6F1|UniRef90_K0WL12|UniRef90_I4Y4V0|UniRef90_Q4KKR0|UniRef90_E2XJ58|UniRef90_UPI0002F68536|UniRef90_J0PCW3|UniRef90_I2BQN9|UniRef90_I2BNY8|UniRef90_C3K4I0|UniRef90_C3K4I1|UniRef90_E2XJ66|UniRef90_J2MEE8|UniRef90_G8PX80|UniRef90_J1I9H1|UniRef90_J0Y1Q7|UniRef90_V7E1I0|UniRef90_J1IAJ9|UniRef90_Q4ZUZ0|UniRef90_C3K566|UniRef90_J0Y1R0|UniRef90_I2BX72|UniRef90_Q3KK59|UniRef90_W2DN34|UniRef90_I2BKW4|UniRef90_Q4KKN9|UniRef90_I2BRG0|UniRef90_V7DZ28|UniRef90_J0PCZ1|UniRef90_A0A023C5M4|UniRef90_W8PPH1|UniRef90_unknown|UniRef90_U7DQ18|UniRef90_UPI0003030E1C|UniRef90_V7DZK1|UniRef90_unknown|UniRef90_J1I9J0|UniRef90_I2BVA0|UniRef90_unknown|UniRef90_W2DPW9|UniRef90_A0A023C5M1|UniRef90_UPI000287FCBC|UniRef90_J2WKN8|UniRef90_I2BRZ6|UniRef90_S6KS77|UniRef90_unknown|UniRef90_unknown|UniRef90_W2D8R6|UniRef90_Q4KKL2|UniRef90_I2BWG2|UniRef90_I2BR62|UniRef90_C3K6A3|UniRef90_Q3KK97|UniRef90_unknown|UniRef90_I2BVL4|UniRef90_A0A038G717|UniRef90_M4K750|UniRef90_I2BPN8|UniRef90_I4Y4M7|UniRef90_W2D8J3|UniRef90_UPI0002E9D725|UniRef90_unknown|UniRef90_J3GXK9|UniRef90_V7E1J1|UniRef90_V9QPM0|UniRef90_V7DZ64|UniRef90_I4KFD4|UniRef90_unknown|UniRef90_F9W7Z9|UniRef90_J0P6P0|UniRef90_Q88RJ6|UniRef90_J0Y1W5|UniRef90_I2BSH4|UniRef90_U7DRU0|UniRef90_A0A024EC33|UniRef90_V7DZP3|UniRef90_I2BKP8|UniRef90_J2XW48|UniRef90_I2BPY9|UniRef90_unknown|UniRef90_J0Y1X3|UniRef90_I4L866|UniRef90_M4K5I9|UniRef90_I2BNJ2|UniRef90_J1I9P3|UniRef90_unknown|UniRef90_I2BWX2|UniRef90_J1IAT3|UniRef90_I2BRQ0|UniRef90_unknown|UniRef90_E2XJE8|UniRef90_I2BZE7|UniRef90_A0A023C5T3|UniRef90_R4QYU1|UniRef90_A0A024EDJ4
megahit_18571	lgt	10938	0.8008	0.8554	ABBB	A?B	f__Eubacteriaceae	f__Lachnospiraceae	o__Clostridiales	--	--	r__Root|k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Eubacteriaceae	r__Root|k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae	1:682:+|3498:4643:+|4769:5686:+|9386:10880:+	UniRef50_D6E1B5|UniRef50_F2NA83|UniRef50_F6BHM1|UniRef50_A6L2R5	UniRef90_D6E1B5|UniRef90_R6LDJ5|UniRef90_R5UUR6|UniRef90_G2SWP0
megahit_185717	lgt	546	0.8711	0.9356	AB	A?B	s__Streptococcus_thermophilus	s__Streptococcus_sanguinis	g__Streptococcus	--	--	r__Root|k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Streptococcaceae|g__Streptococcus|s__Streptococcus_thermophilus	r__Root|k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Streptococcaceae|g__Streptococcus|s__Streptococcus_sanguinis	1:222:-|225:449:-	UniRef50_S6BEN0|UniRef50_F5WYS2	UniRef90_F8DHV1|UniRef90_F8DHV2
megahit_186282	lgt	3124	0.9117	0.9403	AB	A?B	s__Ruminococcus_sp_5_1_39BFAA	s__Ruminococcus_obeum	o__Clostridiales	--	--	r__Root|k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Ruminococcus|s__Ruminococcus_sp_5_1_39BFAA	r__Root|k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Blautia|s__Ruminococcus_obeum	1159:1482:+|1929:2822:+	UniRef50_C6J863|UniRef50_R6L8H3	UniRef90_C6J863|UniRef90_D4LT90
megahit_186639	lgt	3851	0.9239	0.9809	AAABA	B>A	s__Bacteroides_sp_HPS0048	s__Bacteroides_sp_4_3_47FAA	g__Bacteroides	--	--	r__Root|k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_sp_HPS0048	r__Root|k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_sp_4_3_47FAA	313:1308:-|1265:2371:-|2364:2759:-|2945:3220:-|3238:3519:-	UniRef50_R5RMT1|UniRef50_R5W615|UniRef50_U6RV16|UniRef50_C6Z833|UniRef50_U6RNW5	UniRef90_U6RRL1|UniRef90_U6RR54|UniRef90_U6RV16|UniRef90_C6Z833|UniRef90_U6RNW5
megahit_186663	lgt	6779	0.9043	0.9153	AB	A?B	g__Clostridium	f__Lachnospiraceae	o__Clostridiales	s__Clostridium_bolteae; s__Clostridium_clostridioforme	g__Coprococcus|s__Coprococcus_sp_HPP0048; g__Lachnospiraceae_noname|s__Lachnospiraceae_bacterium_2_1_46FAA	r__Root|k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Clostridiaceae|g__Clostridium	r__Root|k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae	3371:3628:+|5584:5864:+	UniRef50_G4L054|UniRef50_A5N182	UniRef90_R5F3W1|UniRef90_S2YKG0
megahit_186691	lgt	1908	0.8080	0.8680	AB	A?B	g__Bacteroides	f__Porphyromonadaceae	o__Bacteroidales	s__Bacteroides_coprocola; s__Bacteroides_plebeius	g__Coprobacter|s__Coprobacter_fastidiosus; g__Tannerella|s__Tannerella_sp_6_1_58FAA_CT1	r__Root|k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides	r__Root|k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Porphyromonadaceae	1:876:-|1687:1908:-	UniRef50_G7SQ06|UniRef50_R7DHF4	UniRef90_UPI000156FA79|UniRef90_R7DHF4
megahit_187025	lgt	4440	0.8142	0.8358	ABA	B>A	s__Clostridium_sp_7_3_54FAA	s__Clostridium_hathewayi	g__Clostridium	--	--	r__Root|k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Clostridiaceae|g__Clostridium|s__Clostridium_sp_7_3_54FAA	r__Root|k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Clostridiaceae|g__Clostridium|s__Clostridium_hathewayi	1639:1907:-|1940:2401:-|2424:2711:-	UniRef50_A0PX89|UniRef50_R5I4T8|UniRef50_R7AMH7	UniRef90_unknown|UniRef90_R5TB82|UniRef90_R7AMH7
megahit_187247	lgt	823	0.8444	0.9136	AB	A?B	s__Ruminococcus_obeum	g__Ruminococcus	o__Clostridiales	--	s__Ruminococcus_sp_5_1_39BFAA; s__Ruminococcus_sp_JC304	r__Root|k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Blautia|s__Ruminococcus_obeum	r__Root|k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Ruminococcus	1:520:-|554:823:-	UniRef50_R5H0C1|UniRef50_R6STI5	UniRef90_D4LUE9|UniRef90_R6KZ65
megahit_187478	lgt	19960	0.8009	0.9467	AAAAAAAAAAAAABA	B>A	g__Blautia	g__Oribacterium	f__Lachnospiraceae	--	--	r__Root|k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Blautia	r__Root|k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Oribacterium	257:952:-|1245:2600:+|2614:2850:+|2854:4614:+|4617:5669:+|5688:6326:+|6397:6735:-|7070:7783:+|7777:11649:+|11848:12860:+|13042:14290:+|14357:15194:+|15199:16029:+|16043:16786:+|17269:19936:+	UniRef50_G7M4H0|UniRef50_R7AF77|UniRef50_R7ANA2|UniRef50_D4KM36|UniRef50_D4K6L4|UniRef50_R6EQS4|UniRef50_R5NIN1|UniRef50_E8QAM5|UniRef50_D4LMJ5|UniRef50_R6NR64|UniRef50_R6XCX9|UniRef50_R6LMM0|UniRef50_R6NTN6|UniRef50_R5GXX8|UniRef50_unknown	UniRef90_U2D9X5|UniRef90_U2CRK0|UniRef90_U2D8M3|UniRef90_C4Z7S0|UniRef90_U2EF29|UniRef90_D4LMJ2|UniRef90_R5NIN1|UniRef90_R5MZS7|UniRef90_D4LMJ5|UniRef90_D4M1I7|UniRef90_D4M1I8|UniRef90_D4M1I9|UniRef90_D4M1J0|UniRef90_F5T999|UniRef90_unknown
megahit_187879	lgt	11938	0.8985	0.9309	AAAAAABA	B>A	s__Faecalibacterium_prausnitzii	s__Lachnoanaerobaculum_saburreum	o__Clostridiales	--	--	r__Root|k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Faecalibacterium|s__Faecalibacterium_prausnitzii	r__Root|k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Lachnoanaerobaculum|s__Lachnoanaerobaculum_saburreum	1:241:+|225:959:+|1060:3093:+|3093:3980:+|3989:4504:+|4488:4697:+|6299:6775:+|7346:11937:+	UniRef50_A8S6S2|UniRef50_A8SCC0|UniRef50_E2ZN58|UniRef50_A8S6S5|UniRef50_E2ZG20|UniRef50_E2ZMD1|UniRef50_D7GU89|UniRef50_D4K168	UniRef90_A8S6S2|UniRef90_A8S6S3|UniRef90_E2ZN58|UniRef90_A8S6S5|UniRef90_E2ZG20|UniRef90_E2ZMD1|UniRef90_I0R9D5|UniRef90_C7H3N0
megahit_189106	lgt	14154	0.9672	0.9849	AAAAAAAAB	A?B	s__Roseburia_inulinivorans	s__Dorea_formicigenerans	f__Lachnospiraceae	--	--	r__Root|k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Roseburia|s__Roseburia_inulinivorans	r__Root|k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Dorea|s__Dorea_formicigenerans	423:1154:-|1159:2097:-|2282:4414:-|4548:5534:-|7254:8312:-|8350:8898:-|9390:9833:+|9931:11175:-|12884:14154:+	UniRef50_D4LIG7|UniRef50_D5HHE1|UniRef50_C4Z8Q1|UniRef50_R5HKF4|UniRef50_D4KKT0|UniRef50_P37554|UniRef50_R7N371|UniRef50_R5ZBT2|UniRef50_G8M1L5	UniRef90_C0FYY4|UniRef90_C0FYZ4|UniRef90_C0FYZ6|UniRef90_R5HKF4|UniRef90_R5HZR1|UniRef90_R5HKX3|UniRef90_R5HQ36|UniRef90_R5HKG0|UniRef90_R5YG02
megahit_189374	lgt	4972	0.8333	0.9258	ABBB	A?B	s__Roseburia_intestinalis	s__Roseburia_inulinivorans	g__Roseburia	--	--	r__Root|k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Roseburia|s__Roseburia_intestinalis	r__Root|k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Roseburia|s__Roseburia_inulinivorans	1:817:+|3559:4315:+|4365:4647:-|4684:4915:+	UniRef50_D4KS24|UniRef50_C0FR39|UniRef50_C0FR38|UniRef50_C0FR37	UniRef90_C7GHI2|UniRef90_C0FR39|UniRef90_C0FR38|UniRef90_C0FR37
megahit_190401	lgt	2744	0.8089	0.9292	AAB	A?B	s__Ruminococcus_sp_5_1_39BFAA	s__Dorea_formicigenerans	o__Clostridiales	--	--	r__Root|k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Ruminococcus|s__Ruminococcus_sp_5_1_39BFAA	r__Root|k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Dorea|s__Dorea_formicigenerans	276:1394:-|1462:2295:-|2518:2744:-	UniRef50_R5NN32|UniRef50_R5I0Y7|UniRef50_R6T9E2	UniRef90_C6JEG1|UniRef90_C6JEG0|UniRef90_unknown
